MLSAreaMajor,Stories,ViewYN,NewConstructionYN,Levels,PoolPrivateYN,BuyerOfficeAOR,GarageSpaces,LotSizeAcres,LotSizeSquareFeet,LotSizeArea,BuyerOfficeName,BuyerAgentFirstName,BuyerAgentMlsId,StreetNumberNumeric,UnparsedAddress,City,YearBuilt,FireplaceYN,BuyerAgentLastName,LivingArea,Latitude,Longitude,BuyerAgentAOR,BathroomsTotalInteger,ClosePrice,CloseDate,PropertyType,MlsStatus,ParkingTotal,PropertySubType,CountyOrParish,BedroomsTotal,StateOrProvince,PurchaseContractDate,ContractStatusChangeDate,PostalCode
91942 - La Mesa,2.0,False,False,Two,False,NorthSanLuisObispo,2.0,0.17,7405.0,7207.0,"Century 21 Hometown Realty, Paso Robles Office",Michael,SAND-NS02056783,7334.0,7334 Princeton Ave,La Mesa,1958.0,False,Rowan,1204.0,32.7605322,-117.03974523,SanDiego,2.0,870000.0,2025-05-23,Residential,Closed,4.0,SingleFamilyResidence,San Diego,3.0,CA,2025-05-02,2025-05-23,91942
83 - Fullerton,1.0,False,False,One,False,OrangeCounty,1.0,0.1791,7800.0,7800.0,Real Broker,Christine,OCKFOUCHR,535.0,535 Williamson Avenue,Fullerton,1922.0,False,Kfoury,1152.0,33.869522,-117.93461200000002,PacificWest,1.0,752000.0,2025-05-20,Residential,Closed,1.0,SingleFamilyResidence,Orange,2.0,CA,2025-05-01,2025-05-20,92832
C13 - Palms - Mar Vista,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.1722,7502.0,7502.0,Pierce Real Estate Services,Ernest,CLW-C131074,3438.0,3438 Mentone Avenue 5,Los Angeles,1958.0,False,Pierce,950.0,34.026463,-118.409684,BeverlyHillsGreaterLa,1.0,2595.0,2025-05-07,ResidentialLease,Closed,2.0,Condominium,Los Angeles,2.0,CA,2025-05-07,2025-05-07,90034
SRCAR - Southwest Riverside County,1.0,False,False,One,False,Arcadia,2.0,0.17,7405.0,7405.0,"HomeSmart, Evergreen Realty",Irene,A32598,27498.0,27498 Embassy Street,Menifee,1978.0,False,Yamagata,1777.0,33.722287,-117.192742,TheInlandGateway,2.0,421000.0,2025-05-23,Residential,Closed,2.0,SingleFamilyResidence,Riverside,2.0,CA,2025-04-27,2025-05-23,92586
C11 - Venice,2.0,False,False,Two,False,OutOfAreaBoard,2.0,0.1365,5946.0,5946.0,Coldwell Banker Realty,Jessica,CLW-C106520,1506.0,1506 Walnut Avenue,Venice,2017.0,False,Miller,3585.0,34.005024,-118.457252,BeverlyHillsGreaterLa,5.0,24000.0,2025-05-05,ResidentialLease,Closed,4.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-05-05,2025-05-05,90291
PORA - Porter Ranch,2.0,False,False,Two,False,Glendale,3.0,0.2453,10686.0,10686.0,American Realty Centre Inc.,Ara,G81236,11901.0,11901 Darby Avenue,Porter Ranch,1983.0,False,Kurkjian,2643.0,34.288699,-118.539779,Southland,3.0,1479000.0,2025-05-28,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-04-30,2025-05-28,91326
"T1 - Vernon, Maywood, Hunt Pk & Bell, N of Florenc",1.0,False,False,One,False,PacificWest,1.0,0.1842,8024.0,8024.0,"West Shores Realty, Inc.",Tammy,PCAVATAM,6229.0,6229 Cedar Street,Huntington Park,1924.0,False,Cavanagh-Cowart,998.0,33.98328,-118.21389,PacificWest,1.0,2950.0,2025-05-14,ResidentialLease,Closed,3.0,Triplex,Los Angeles,3.0,CA,2025-05-11,2025-05-14,90255
Unknown,2.0,False,False,Two,False,Mlslistings,2.0,0.1587,6914.0,6914.0,KW Advisors,Alanis,CCBE-MLL5099376,5108.0,5108 Diane Lane,Livermore,1964.0,False,Rosales,2102.0,37.68262,-121.73159950000002,BayEast,3.0,1320000.0,2025-05-30,Residential,Closed,2.0,SingleFamilyResidence,Alameda,4.0,CA,2025-05-08,2025-05-30,94550
NTS - North Tustin,1.0,False,False,One,False,TriCounties,2.0,0.3421,14904.0,14904.0,Bay One Realty,Zhong,TRLINZHON,12422.0,12422 Country Ln,North Tustin,1952.0,False,Lin,2444.0,33.749816,-117.79671100000002,OrangeCounty,4.0,6800.0,2025-05-01,ResidentialLease,Closed,2.0,SingleFamilyResidence,Orange,5.0,CA,2025-04-30,2025-05-01,92705
ENC - Encino,1.0,False,False,One,False,Southland,2.0,0.1263,5500.0,5500.0,Equity Union,Magdalena,SR207068222,5727.0,5727 Newcastle Avenue,Encino,1949.0,False,Kosik,2030.0,34.175275,-118.52478,BeverlyHillsGreaterLa,4.0,6995.0,2025-05-23,ResidentialLease,Closed,1.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-23,2025-05-23,91316
618 - Eagle Rock,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.2227,9699.0,9699.0,Compass,Angela,CLW-C112279,1415.0,1415 El Paso Drive,Los Angeles,1946.0,False,Acuff,1062.0,34.120085,-118.221539,OutOfAreaBoard,1.0,1250000.0,2025-05-28,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-07,2025-05-28,90065
621 - El Sereno,1.0,False,False,Unknown,False,WestSanGabrielValley,2.0,0.1055,4597.0,4597.0,KELLER WILLIAMS SIGNATURE RLTY,HEPING,WS82876,2251.0,2251 Lafler Rd,Los Angeles,1979.0,False,FENG,1580.0,34.070972999999995,-118.170467,Arcadia,2.0,56000.0,2025-05-30,Land,Closed,2.0,Unknown,Los Angeles,3.0,CA,2025-05-12,2025-05-30,90032
Unknown,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.3541,15423.0,15423.0,Compass,Alyson,CLW-C134261,2451.0,2451 Inverness Avenue,Los Angeles,1953.0,False,Richards,2243.0,34.115342,-118.288851,PasadenaFoothills,3.0,10500.0,2025-05-05,ResidentialLease,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-05-05,2025-05-05,90027
MC - Mission Viejo Central,1.0,False,False,One,False,OrangeCounty,2.0,0.2491,10850.0,10850.0,"eXp Realty of Southern California, Inc",Stephanie,OCGARVSTE,27021.0,27021 Condado Lane,Mission Viejo,1969.0,False,Mussman,1995.0,33.605563000000004,-117.659198,OrangeCounty,3.0,1445000.0,2025-05-22,Residential,Closed,4.0,SingleFamilyResidence,Orange,4.0,CA,2025-04-28,2025-05-22,92691
621 - El Sereno,1.0,False,False,Unknown,False,Arcadia,2.0,0.0983,4280.0,4280.0,Keller Williams Sierra Madre,Jagmeet,A38733,5064.0,5064 Ithaca Ave,Los Angeles,1979.0,False,Singh,1580.0,34.071248,-118.176285,Arcadia,2.0,87500.0,2025-05-30,Land,Closed,2.0,Unknown,Los Angeles,3.0,CA,2025-05-12,2025-05-30,90032
607 - Azusa,1.0,False,False,One,False,Southland,1.0,0.1604,6985.0,6985.0,"General Realty Group,Inc.",Yoshie,F210072180,209.0,209 N Alameda Avenue,Azusa,1928.0,False,Brocious,864.0,34.12484,-117.906687,CitrusValley,1.0,720000.0,2025-05-30,Residential,Closed,1.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-04-27,2025-05-30,91702
Unknown,1.0,False,False,Unknown,False,Oakland,0.0,0.1088,4740.0,4740.0,KW Advisors East Bay,Robin,BMLS-R01829387,685.0,685 37th Street,Oakland,1906.0,False,Donovan,921.0,37.82639849,-122.270349,Oakland,1.0,2595.0,2025-05-24,ResidentialLease,Closed,0.0,Unknown,Alameda,2.0,CA,2025-05-23,2025-05-24,94609
92102 - San Diego,2.0,False,False,Two,False,PacificSouthwest,0.0,0.17,7405.0,7207.0,TXR Homes,Z,813351,805.0,805 22nd,San Diego,1893.0,False,McT-Contreras,2110.0,32.71387791,-117.14370890000002,SanDiego,2.0,1400000.0,2025-05-29,Residential,Closed,0.0,SingleFamilyResidence,San Diego,3.0,CA,2025-05-09,2025-05-29,92102
BKSF - Bakersfield,1.0,False,False,One,False,InlandValleys,3.0,0.25,10890.0,10890.0,OUT OF AREA,OUT OF,IRECP,13217.0,13217 Hinault Drive,Bakersfield,2006.0,False,AREA,3170.0,35.379554,-119.149632,VenturaCoastal,3.0,680000.0,2025-05-19,Residential,Closed,3.0,SingleFamilyResidence,Kern,4.0,CA,2025-05-02,2025-05-19,93314
92126 - Mira Mesa,1.0,False,False,One,False,PacificSouthwest,0.0,0.0,0.0,0.0,Real Broker,Amanda,819280,11195.0,11195 Camino Ruiz 84,San Diego,1985.0,False,Abruzzo,572.0,32.92424879,-117.14283281,SanDiego,1.0,425000.0,2025-05-23,Residential,Closed,1.0,Condominium,San Diego,1.0,CA,2025-05-04,2025-05-23,92126
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.1657,7219.0,7219.0,Keller Williams Realty-Silicon Valley,Troy,ML5066527,1446.0,1446 Heckman Way,San Jose,1958.0,False,Bambino,1247.0,37.29685823,-122.00523885,Mlslistings,2.0,3000000.0,2025-05-22,Residential,Closed,2.0,SingleFamilyResidence,Santa Clara,3.0,CA,2025-05-01,2025-05-22,95129
STG - Stonegate,2.0,False,False,Two,False,OrangeCounty,2.0,0.3298,14368.0,14368.0,Real Broker,Meng,OCCHENMEN,203.0,203 Holbrook,Irvine,2013.0,False,Chen,2037.0,33.70463,-117.733975,PacificWest,3.0,5400.0,2025-05-22,ResidentialLease,Closed,2.0,SingleFamilyResidence,Orange,4.0,CA,2025-05-21,2025-05-22,92620
GRVC - Grover Beach,1.0,False,False,One,False,PismoCoast,2.0,0.1463,6375.0,6375.0,5 Cities Homes,Margie,PI01311886,320.0,320 N 7th Street,Grover Beach,1950.0,False,Drube,1400.0,35.124187,-120.622255,PismoCoast,3.0,788000.0,2025-05-27,Residential,Closed,2.0,SingleFamilyResidence,San Luis Obispo,3.0,CA,2025-04-28,2025-05-27,93433
699 - Not Defined,1.0,False,False,One,False,Glendale,1.0,0.2085,9084.0,9084.0,Markarian Realty,Vahe,G165112020,10726.0,10726 Tinker Avenue,Tujunga,1950.0,False,Saginian,1653.0,34.264121,-118.301401,Glendale,2.0,1070000.0,2025-05-23,Residential,Closed,4.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-05-02,2025-05-23,91042
ELA - East Los Angeles,1.0,False,False,One,False,PasadenaFoothills,0.0,0.1528,6655.0,6655.0,Metro District Realty,Juven,p15541,752.0,752 Bradshawe Avenue,Los Angeles,1923.0,False,Zapata,1190.0,34.0183,-118.143693,PasadenaFoothills,2.0,3600.0,2025-05-02,ResidentialLease,Closed,0.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-02,2025-05-02,90022
"4 - Downtown Area, Alamitos Beach",2.0,False,False,Two,False,Mrmls,0.0,0.0565,2459.0,2459.0,None MRML,NONE,none,121.0,121 Esperanza,Long Beach,1912.0,False,NONE,755.0,33.767006,-118.175477,PacificWest,1.0,2095.0,2025-05-13,ResidentialLease,Closed,0.0,Apartment,Los Angeles,1.0,CA,2025-05-13,2025-05-13,90802
658 - So. Pasadena,1.0,False,False,One,False,PasadenaFoothills,0.0,0.5554,24194.0,24194.0,LA Lux Property Management Inc,Kali,p22402,715.0,715 Prospect Avenue 16,South Pasadena,1963.0,False,Lamarine,1255.0,34.116842,-118.158901,PasadenaFoothills,2.0,2895.0,2025-05-09,ResidentialLease,Closed,2.0,Apartment,Los Angeles,2.0,CA,2025-05-09,2025-05-09,91030
688 - Rancho Cucamonga,2.0,False,False,Two,False,Mrmls,2.0,0.041,1786.0,1786.0,NONMEMBER MRML,General,NONMEMBER,8090.0,8090 Cornwall Court,Rancho Cucamonga,2007.0,False,NONMEMBER,1786.0,34.107440999999994,-117.520055,Arcadia,3.0,2950.0,2025-05-15,ResidentialLease,Closed,2.0,Condominium,San Bernardino,3.0,CA,2025-05-01,2025-05-15,91739
GH - Granada Hills,1.0,False,False,One,False,Burbank,2.0,0.2528,11010.0,11010.0,Equity Union,Elvin,b36878,11759.0,11759 Gerald Avenue,Granada Hills,1961.0,False,Apelian,1654.0,34.284708,-118.494334,Burbank,2.0,5700.0,2025-05-23,ResidentialLease,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-20,2025-05-23,91344
92101 - San Diego Downtown,1.0,False,False,One,False,SanDiego,1.0,0.17,7405.0,7207.0,RegencyOne Properties,Michael,SAND-617446,450.0,450 J St 3051,San Diego,2004.0,False,Goh,777.0,32.70972985,-117.16056609999998,SanDiego,1.0,2400.0,2025-05-18,ResidentialLease,Closed,1.0,SingleFamilyResidence,San Diego,1.0,CA,2025-05-18,2025-05-18,92101
CPTA - Carpinteria,2.0,False,False,Two,False,NorthSanLuisObispo,1.0,0.17,7405.0,7207.0,Nonmember Office,Nonmember,PRNONMBR,5915.0,5915 Birch Street 4,Carpinteria,1972.0,False,Nonmember,945.0,34.390848,-119.500015,VenturaCoastal,1.0,680000.0,2025-05-15,Residential,Closed,1.0,Condominium,Santa Barbara,2.0,CA,2025-04-27,2025-05-15,93013
92120 - Del Cerro,1.0,False,False,One,False,SanDiego,2.0,0.1492,6500.0,6500.0,"eXp Realty of Southern California, Inc.",Catherine,SAND-664573,5428.0,5428 Chaparajos Ct,San Diego,1968.0,False,Black,1601.0,32.80606039,-117.07665647,SanDiego,2.0,1265000.0,2025-05-12,Residential,Closed,4.0,SingleFamilyResidence,San Diego,4.0,CA,2025-04-28,2025-05-12,92120
92014 - Del Mar,1.0,False,False,One,False,SanDiego,0.0,0.17,7405.0,7207.0,Bowes Home Team,Kevin,SAND-630176,14870.0,14870 Rancho Real,Del Mar,2018.0,False,Bowes,1190.0,32.9846191,-117.223737,SanDiego,2.0,4500.0,2025-05-04,ResidentialLease,Closed,2.0,SingleFamilyResidence,San Diego,3.0,CA,2025-05-04,2025-05-04,92014
QH - Quail Hill,2.0,False,False,Two,False,OrangeCounty,2.0,0.17,7405.0,7207.0,"Aspero Realty, Inc",Krista,OCMERAKRI,82.0,82 Stepping Stone,Irvine,2003.0,False,Merassa,1741.0,33.652579,-117.780462,OrangeCounty,3.0,4600.0,2025-05-01,ResidentialLease,Closed,2.0,Condominium,Orange,3.0,CA,2025-04-28,2025-05-01,92603
Unknown,1.0,False,False,One,False,BayEast,1.0,0.1653,7200.0,7200.0,Realty ONE Group Future,Victor,CCBE-206536403,125.0,125 Sunnyside Dr,San Leandro,1923.0,False,Martinez,1156.0,37.73345732,-122.16019426,ContraCosta,2.0,782000.0,2025-05-21,Residential,Closed,6.0,SingleFamilyResidence,Alameda,3.0,CA,2025-05-02,2025-05-21,94577
C17 - Mid-Wilshire,2.0,False,False,Two,False,BeverlyHillsGreaterLa,2.0,0.2556,11133.0,11133.0,Apple Tree Realty,Thomas Yong,CLW-C133081,3907.0,3907 W 4th Street 4,Los Angeles,1954.0,False,Kim,900.0,34.06739,-118.300865,BeverlyHillsGreaterLa,1.0,2200.0,2025-05-12,ResidentialLease,Closed,1.0,Condominium,Los Angeles,0.0,CA,2025-05-12,2025-05-12,90020
91915 - Chula Vista,2.0,False,False,Two,False,SanDiego,2.0,0.17,7405.0,7207.0,Realty Source Incorporated,Jose,SAND-684649,1440.0,1440 Long View Dr,Chula Vista,2005.0,False,Cabarcas Guerra,2456.0,32.63725127,-116.94296596,SanDiego,3.0,5000.0,2025-05-07,ResidentialLease,Closed,4.0,SingleFamilyResidence,San Diego,5.0,CA,2025-05-07,2025-05-07,91915
601 - Alhambra,1.0,False,False,One,False,PasadenaFoothills,0.0,0.0918,4000.0,4000.0,The Agency,Luis,p785401,3216.0,3216 Sherwood Avenue,Alhambra,1925.0,False,Segura,1100.0,34.091924,-118.160202,PasadenaFoothills,1.0,4200.0,2025-05-13,ResidentialLease,Closed,0.0,Duplex,Los Angeles,2.0,CA,2025-05-13,2025-05-13,91801
Unknown,2.0,False,False,Two,False,ContraCosta,2.0,0.0275,1200.0,1200.0,Engel & Volkers Danville,Larry,CCBE-159510264,17.0,17 Mt Wilson Way,Clayton,1973.0,False,Hertz,1378.0,37.93277127,-121.93025249,BayEast,3.0,575000.0,2025-05-22,Residential,Closed,2.0,Townhouse,Contra Costa,2.0,CA,2025-05-06,2025-05-22,94517
Unknown,1.0,False,False,MultiSplit,False,BayEast,2.0,0.1263,5500.0,5500.0,Alliance Bay Realty,Jennifer,CCBE-206537816,19066.0,19066 Gliddon St,Castro Valley,1953.0,False,Lee,1578.0,37.70526606,-122.05865629,BayEast,2.0,1110000.0,2025-05-16,Residential,Closed,2.0,SingleFamilyResidence,Alameda,3.0,CA,2025-05-01,2025-05-16,94546
Unknown,1.0,False,False,One,False,ContraCosta,2.0,0.1671,7280.0,7280.0,Compass,Heather,CCBE-159508886,5541.0,5541 Illinois Ct,Concord,1969.0,False,Donovan,1440.0,37.94154305,-121.95920262,ContraCosta,2.0,870000.0,2025-05-19,Residential,Closed,2.0,SingleFamilyResidence,Contra Costa,3.0,CA,2025-05-04,2025-05-19,94521
273 - Colton,2.0,False,False,Two,False,CitrusValley,2.0,0.0305,1330.0,1330.0,RE/MAX 2000 REALTY,Jonathan,c19361,1097.0,1097 Santo Antonio Drive 5,Colton,1979.0,False,Lin,1330.0,34.050726,-117.31323799999998,CitrusValley,3.0,2600.0,2025-05-28,ResidentialLease,Closed,2.0,Townhouse,San Bernardino,3.0,CA,2025-05-25,2025-05-28,92324
688 - Rancho Cucamonga,1.0,False,False,One,False,InlandValleys,0.0,0.17,7405.0,7207.0,Keller Williams Empire Estates,JEFFREY,IJEFFSTO,10210.0,10210 Baseline Road 164,Rancho Cucamonga,1971.0,False,STORY,1440.0,34.122614,-117.582433,CitrusValley,2.0,100000.0,2025-05-30,ManufacturedInPark,Closed,0.0,Unknown,San Bernardino,2.0,CA,2025-05-12,2025-05-30,91701
C33 - Malibu,1.0,False,False,MultiSplit,False,OutOfAreaBoard,2.0,0.0931,4054.0,4054.0,Compass,Tony,CLW-X47018,28254.0,28254 Rey De Copas Lane,Malibu,1974.0,False,Mark,1681.0,34.023405,-118.791201,Malibu,3.0,6995.0,2025-05-06,ResidentialLease,Closed,2.0,Condominium,Los Angeles,3.0,CA,2025-05-01,2025-05-06,90265
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.156,6797.0,6797.0,Coastside Associates Real Estate,Michael,ML5061782,1165.0,1165 Banyan Way,Pacifica,1962.0,False,Jimenez,1400.0,37.58537189,-122.47883686,Mlslistings,2.0,1370000.0,2025-05-23,Residential,Closed,2.0,SingleFamilyResidence,San Mateo,3.0,CA,2025-05-01,2025-05-23,94044
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,1.0,0.0509,2219.0,2219.0,Intero Real Estate Services,Brendan,ML5088425,203.0,203 Lorain Place,Los Gatos,1977.0,False,Crane,2122.0,37.25821578,-121.96865512,Mlslistings,3.0,1500000.0,2025-05-15,Residential,Closed,1.0,Townhouse,Santa Clara,3.0,CA,2025-04-25,2025-05-15,95032
Unknown,1.0,False,False,ThreeOrMore,False,Delta,1.0,6.5792,286590.0,286590.0,EXP Realty,Aron,BMLS-R01316972,6400.0,6400 Christie Ave 2219,Emeryville,1988.0,False,Crisp II,565.0,37.84404079,-122.29548419,Oakland,1.0,300000.0,2025-05-21,Residential,Closed,1.0,Condominium,Alameda,0.0,CA,2025-05-08,2025-05-21,94608
VC32 - Oxnard - Port Hueneme Beaches,2.0,False,False,Two,False,VenturaCoastal,1.0,0.18,7840.0,7840.0,Rare Earth Real Estate,Ken,v211500153,4905.0,4905 Catamaran Street,Oxnard,1977.0,False,Lear,1900.0,34.193488,-119.237267,VenturaCoastal,3.0,3400.0,2025-05-15,ResidentialLease,Closed,3.0,Duplex,Ventura,2.0,CA,2025-05-08,2025-05-15,93035
C29 - Westchester,2.0,False,False,Two,False,Mrmls,2.0,0.5489,23911.0,23911.0,None MRML,NONE,NONE,7100.0,7100 La Tijera Boulevard C201,Westchester,1991.0,False,NONE,1385.0,33.973362,-118.375699,OrangeCounty,2.0,3250.0,2025-05-25,ResidentialLease,Closed,2.0,Condominium,Los Angeles,2.0,CA,2025-05-24,2025-05-25,90045
ENC - Encino,1.0,False,False,One,False,Southland,0.0,0.1405,6122.0,6122.0,Team John and Myrna,John,SR207071374,6026.0,6026 Lindley Avenue,Encino,1949.0,False,Obara,1080.0,34.179564,-118.526948,Southland,2.0,3495.0,2025-05-06,ResidentialLease,Closed,0.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-06,2025-05-06,91316
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.1515,6600.0,6600.0,Coldwell Banker Realty,Stephanie,ML5076663,2627.0,2627 Hampton Avenue,Redwood City,1954.0,False,Elkins,1660.0,37.45753447,-122.23320843,Mlslistings,3.0,2338000.0,2025-05-20,Residential,Closed,2.0,SingleFamilyResidence,San Mateo,3.0,CA,2025-05-06,2025-05-20,94061
Unknown,1.0,False,False,One,False,MercedCounty,1.0,0.1248,5437.0,5437.0,Keller Williams Property Team,Marcus,mcrodrmarc,693.0,693 Kibby Road,Merced,1950.0,False,Rodriguez,2512.0,37.298248,-120.4155,MercedCounty,2.0,90000.0,2025-05-16,Residential,Closed,1.0,SingleFamilyResidence,Merced,3.0,CA,2025-04-25,2025-05-16,95340
669 - West Covina,2.0,False,False,Two,False,TriCounties,2.0,0.0709,3088.0,3088.0,Pinnacle Real Estate Group,Chi,TRCHIZHA,1511.0,1511 Starburst Drive,West Covina,1996.0,False,Zhang,1546.0,34.051451,-117.95917,CitrusValley,3.0,808000.0,2025-05-20,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-04-30,2025-05-20,91790
"RJ - Bellflower N of Alondra, W of Bellflower",1.0,False,False,One,False,TheInlandGateway,1.0,0.265,11544.0,11544.0,Prado Realty Group,Martha,KRANGMAR,15618.0,15618 Clark Avenue,Bellflower,1954.0,False,Rangel,804.0,33.892201,-118.133849,RanchoSoutheast,1.0,2595.0,2025-05-10,ResidentialLease,Closed,1.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-05-10,2025-05-10,90706
606 - Atwater,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.2906,12660.0,12660.0,Compass,Jeremiah,CLW-C113817,2970.0,2970 Ripple Place 101,Los Angeles,2016.0,False,Vancans,1010.0,34.107513,-118.24891399999998,BeverlyHillsGreaterLa,2.0,3550.0,2025-05-23,ResidentialLease,Closed,2.0,Condominium,Los Angeles,2.0,CA,,2025-05-23,90039
C19 - Beverly Center-Miracle Mile,1.0,False,False,One,False,OutOfAreaBoard,2.0,0.1389,6051.0,6051.0,Compass,Robert,CLW-C139626,6307.0,6307 Drexel Avenue,Los Angeles,1928.0,False,Maynard,1788.0,34.068853000000004,-118.364742,BeverlyHillsGreaterLa,3.0,2519350.0,2025-05-27,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-07,2025-05-27,90048
688 - Rancho Cucamonga,2.0,False,False,Two,False,CitrusValley,2.0,0.1033,4500.0,4500.0,STIGLER HOMES,Timothy,CV48973,10037.0,10037 Salina Street,Rancho Cucamonga,1977.0,False,Streb,1920.0,34.097446999999995,-117.586049,CitrusValley,3.0,3350.0,2025-05-13,ResidentialLease,Closed,2.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-05-13,2025-05-13,91730
78 - Anaheim East of Harbor,2.0,False,False,Two,False,Downey,1.0,0.2382,10376.0,10376.0,Real Broker,Pablo,DWLEYPAB,106.0,106 N Kodiak Street B,Anaheim,1971.0,False,Leyva,982.0,33.84301,-117.833883,PacificWest,2.0,555000.0,2025-05-21,Residential,Closed,1.0,Condominium,Orange,2.0,CA,2025-04-30,2025-05-21,92807
VIC - Victorville,1.0,False,False,One,False,Downey,2.0,0.1607,7000.0,7000.0,24 Hour Real Estate,Jeslid,DWSOLJES,13123.0,13123 Arvila Drive,Victorville,2005.0,False,Solis,2014.0,34.500669,-117.376945,OrangeCounty,2.0,440000.0,2025-05-29,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-05-02,2025-05-29,92392
BKSF - Bakersfield,1.0,False,False,One,False,Mrmls,2.0,0.37,16117.0,16117.0,NONMEMBER MRML,General,NONMEMBER,12517.0,12517 Stonington Street,Bakersfield,2004.0,False,NONMEMBER,1572.0,35.363281,-119.142201,PismoCoast,2.0,515000.0,2025-05-27,Residential,Closed,2.0,SingleFamilyResidence,Kern,3.0,CA,2025-05-05,2025-05-27,93312
659 - Sunland/Tujunga,1.0,False,False,One,False,Glendale,2.0,0.127,5530.0,5530.0,JohnHart Real Estate,Mariam,G85696,10915.0,10915 Eldora Avenue,Sunland,1955.0,False,Marabyan,1352.0,34.267415,-118.315108,Glendale,2.0,842205.0,2025-05-30,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-04-30,2025-05-30,91040
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,0.0,0.09,3920.0,3920.0,Compass,Unknown,ML5077724,0.0,0 Lincoln 3 NW of 11th,Carmel,1948.0,False,BambacePetersonTeam,1074.0,36.5536964,-121.9217108,Mlslistings,2.0,2655000.0,2025-05-28,Residential,Closed,1.0,SingleFamilyResidence,Monterey,2.0,CA,2025-05-01,2025-05-28,93921
PHHT - Park Hills Heights,1.0,False,False,Unknown,False,Claw,2.0,0.1344,5856.0,5856.0,Justin Saba,Justin,CLW-C103733,2042.0,2042 W Martin Luther King Jr Boulevard,Los Angeles,1928.0,False,Saba,1580.0,34.010531,-118.316932,Claw,0.0,1850.0,2025-05-13,CommercialLease,Closed,0.0,Unknown,Los Angeles,3.0,CA,2025-05-13,2025-05-13,90062
648 - Pasadena (SE),1.0,False,False,One,False,PasadenaFoothills,1.0,0.6075,26464.0,26464.0,The Agency,Lindsey,p22748,88.0,88 N Oakland Avenue 412,Pasadena,2023.0,False,Darling,882.0,34.146859,-118.139382,PasadenaFoothills,1.0,4500.0,2025-05-15,ResidentialLease,Closed,1.0,Condominium,Los Angeles,1.0,CA,2025-05-09,2025-05-15,91101
RES - Reseda,1.0,False,False,One,False,Southland,0.0,0.1492,6500.0,6500.0,Homesmart Evergreen Realty,Aleena,SR207072744,6837.0,6837 Hesperia Avenue,Reseda,1950.0,False,Tapia,1017.0,34.195,-118.526515,Southland,1.0,815000.0,2025-05-30,Residential,Closed,0.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-02,2025-05-30,91335
C15 - Pacific Palisades,1.0,False,False,Unknown,False,BeverlyHillsGreaterLa,2.0,0.1492,6500.0,6500.0,"Douglas Elliman of California, Inc.",David,CLW-X71544,1017.0,1017 Kagawa Street,Pacific Palisades,1979.0,False,Solomon,1580.0,34.04833,-118.518525,BeverlyHillsGreaterLa,0.0,1800000.0,2025-05-29,Land,Closed,0.0,Unknown,Los Angeles,3.0,CA,2025-05-21,2025-05-29,90272
92078 - San Marcos,2.0,False,False,Two,False,NorthSanDiegoCounty,2.0,0.17,7405.0,7207.0,Pacific Sotheby's Int'l Realty,Kathleen,104195,1772.0,1772 Morgans Avenue,San Marcos,2003.0,False,Blair,1454.0,33.096763,-117.20296299999998,NorthSanDiegoCounty,2.0,789000.0,2025-05-28,Residential,Closed,2.0,Condominium,San Diego,2.0,CA,2025-04-30,2025-05-28,92078
