BuyerAgentAOR,ViewYN,PoolPrivateYN,CloseDate,ClosePrice,Latitude,Longitude,UnparsedAddress,PropertyType,LivingArea,BuyerOfficeName,BuyerAgentMlsId,BuyerAgentFirstName,BuyerAgentLastName,MLSAreaMajor,CountyOrParish,MlsStatus,ParkingTotal,PropertySubType,LotSizeAcres,BuyerOfficeAOR,YearBuilt,StreetNumberNumeric,BathroomsTotalInteger,City,BedroomsTotal,ContractStatusChangeDate,PurchaseContractDate,StateOrProvince,FireplaceYN,Stories,Levels,LotSizeArea,NewConstructionYN,GarageSpaces,PostalCode,LotSizeSquareFeet
SouthBay,False,False,2025-03-21,755000.0,33.789365999999994,-118.27415,1327 Gulf Avenue,Residential,924.0,Home Smart Realty Group,PZAVACRU,Cruz,Zavala,195 - West Wilmington,Los Angeles,Closed,6.0,SingleFamilyResidence,0.1223,PacificWest,1960.0,1327.0,1.0,Wilmington,3.0,2025-03-21,2025-02-17,CA,False,1.0,One,5329.0,False,2.0,90744,5329.0
ContraCosta,False,False,2025-03-20,2385000.0,37.83558268,-121.95620158,1651 El Nido,Residential,2855.0,Compass,CCBE-R01901395,David,Holmes,Unknown,Contra Costa,Closed,2.0,SingleFamilyResidence,0.799,Oakland,1957.0,1651.0,3.0,Diablo,4.0,2025-03-20,2025-03-01,CA,True,1.0,One,34804.0,False,2.0,94528,34804.0
TriCounties,True,False,2025-03-20,620000.0,33.76806,-117.171888,27985 Wayne Lane,Residential,1532.0,REALTY ONE GROUP HOMELINK,CV41790,David,Cazares,SRCAR - Southwest Riverside County,Riverside,Closed,2.0,SingleFamilyResidence,1.0,CitrusValley,1989.0,27985.0,2.0,Menifee,3.0,2025-03-20,2025-02-16,CA,True,1.0,One,43560.0,False,2.0,92585,43560.0
OrangeCounty,True,False,2025-03-27,1190000.0,33.707578000000005,-117.781542,11 Skipper,Residential,1281.0,First Team Real Estate,OCLESUNNY,Sunny,Lee,EC - El Camino Real,Orange,Closed,4.0,SingleFamilyResidence,0.067,OrangeCounty,1976.0,11.0,2.0,Irvine,3.0,2025-03-27,2025-02-24,CA,True,1.0,One,2920.0,False,2.0,92604,2920.0
SouthBay,True,False,2025-03-14,2000000.0,33.814995,-118.379873,129 Vista Del Parque,Residential,1844.0,Beach City Brokers,SBCOHANIC,Nick,Cohan,128 - Hollywood Riviera,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1771,SouthBay,1950.0,129.0,3.0,Redondo Beach,4.0,2025-03-14,2025-02-12,CA,True,1.0,One,7713.0,False,2.0,90277,7713.0
SouthBay,False,False,2025-03-17,732000.0,33.744834000000004,-118.28307,261 W Sepulveda Street,Residential,1012.0,eXp Realty of California Inc,SBPERAMAR,Marta,Perahia,189 - Barton Hill,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1151,SouthBay,1949.0,261.0,1.0,San Pedro,2.0,2025-03-17,2025-02-13,CA,False,1.0,One,5012.0,False,0.0,90731,5012.0
Mlslistings,False,False,2025-03-11,2075000.0,37.5923008,-122.5093876,1447 Grand Avenue,Residential,2470.0,Christie's International Real Estate Sereno,ML5104118,Kevin,Pickett,699 - Not Defined,San Mateo,Closed,2.0,SingleFamilyResidence,0.1722,Mlslistings,1996.0,1447.0,3.0,Pacifica,4.0,2025-03-11,2025-02-18,CA,True,1.0,Unknown,7500.0,False,2.0,94044,7500.0
Delta,False,False,2025-03-10,520000.0,37.95799052,-122.36269088,1733 6th ST,Residential,1094.0,Blue Home Team,BMLS-R02244844,Juan,Sanchez Rico,Unknown,Contra Costa,Closed,2.0,SingleFamilyResidence,0.1148,Delta,1930.0,1733.0,1.0,Richmond,3.0,2025-03-10,2025-02-27,CA,False,1.0,One,5000.0,False,2.0,94801,5000.0
Southland,False,True,2025-03-28,680000.0,34.654931,-118.246152,42473 Biscay Street,Residential,2802.0,RE/MAX of Santa Clarita,SR207097477,Nicholas,Kirby,LAC - Lancaster,Los Angeles,Closed,2.0,SingleFamilyResidence,0.2216,Southland,2006.0,42473.0,3.0,Lancaster,4.0,2025-03-28,2025-02-21,CA,True,1.0,One,9654.0,False,2.0,93536,9654.0
Newport,True,False,2025-03-31,4830000.0,33.618993,-117.852249,15 Hillsborough,Residential,5863.0,Coldwell Banker Realty,OCGOLDROS,Rose,Goldberg,NV - East Bluff - Harbor View,Orange,Closed,3.0,SingleFamilyResidence,0.2054,OrangeCounty,1987.0,15.0,5.0,Newport Beach,5.0,2025-03-31,2025-03-03,CA,True,2.0,Two,8946.0,False,3.0,92660,8946.0
MercedCounty,True,False,2025-03-12,405000.0,37.345867,-120.470382,161 Sullivan Drive,Residential,1919.0,"Hong Vo, Broker",MLSL-136700,Hong,Vo,Unknown,Merced,Closed,2.0,SingleFamilyResidence,0.0867,Mlslistings,2021.0,161.0,3.0,Merced,5.0,2025-03-12,2025-03-01,CA,False,2.0,Two,3778.0,False,2.0,95348,3778.0
Mlslistings,False,False,2025-03-21,3300000.0,37.19677335,-121.84051036,7219 Saint George Lane,Residential,4007.0,Realty World Trademark Prop.,ML107131,Deborah,Chiang,699 - Not Defined,Santa Clara,Closed,3.0,SingleFamilyResidence,0.8,Mlslistings,1991.0,7219.0,4.0,San Jose,4.0,2025-03-21,2025-02-25,CA,True,1.0,Unknown,34848.0,False,3.0,95120,34848.0
BayEast,False,False,2025-03-10,1500000.0,37.72215207,-121.92103216,7878 Turquoise St,Residential,1616.0,Altas Realty,CCBE-MLL168138,Lily,Kwok,Unknown,Alameda,Closed,2.0,SingleFamilyResidence,0.2368,Mlslistings,1987.0,7878.0,3.0,Dublin,3.0,2025-03-10,2025-02-13,CA,True,1.0,One,10314.0,False,2.0,94568,10314.0
SanDiego,False,False,2025-03-11,1170000.0,32.78382489,-116.99432703,9354 Loren Drive,Residential,1798.0,"eXp Realty of California, Inc",SAND-626509,Dan,Smith,91942 - La Mesa,San Diego,Closed,6.0,SingleFamilyResidence,0.1667,SanDiego,1961.0,9354.0,2.0,La Mesa,3.0,2025-03-11,2025-02-18,CA,False,1.0,One,7132.0,False,2.0,91942,7260.0
PalosVerdesPeninsula,True,False,2025-03-11,1455000.0,33.835167,-118.308164,1646 1648 W 213th Street,Residential,2300.0,eXp Realty of California Inc,SBLIUJESS,JESSIE,LIU,122 - Harbor Gateway,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1356,SouthBay,1945.0,1646.0,4.0,Torrance,6.0,2025-03-11,2025-02-14,CA,False,2.0,Two,5908.0,False,2.0,90501,5908.0
VenturaCoastal,False,False,2025-03-11,1289000.0,34.187112,-119.237013,4901 Marlin Way,Residential,1784.0,RE/MAX Gold Coast-Beach Office,v211505789,Ann,Howarth,VC32 - Oxnard - Port Hueneme Beaches,Ventura,Closed,2.0,SingleFamilyResidence,0.0918,VenturaCoastal,1965.0,4901.0,2.0,Oxnard,3.0,2025-03-11,2025-02-09,CA,True,2.0,Two,4000.0,False,2.0,93035,4000.0
BayEast,True,False,2025-03-25,2095000.0,37.65694757,-121.8568489,3746 Riesling Ct,Residential,2300.0,Keller Williams Tri-Valley,CCBE-206519058,Cindy,Gee,Unknown,Alameda,Closed,2.0,SingleFamilyResidence,0.2367,BayEast,1968.0,3746.0,3.0,Pleasanton,4.0,2025-03-25,2025-02-26,CA,True,1.0,Unknown,10311.0,False,2.0,94566,10311.0
ContraCosta,False,False,2025-03-18,909000.0,38.0039115,-122.26846582,1532 Partridge Dr,Residential,1963.0,MLSListing,CCBE-MLL84654,Eleanor,Villarin,Unknown,Contra Costa,Closed,2.0,SingleFamilyResidence,0.2893,Mlslistings,1979.0,1532.0,3.0,Hercules,4.0,2025-03-18,2025-02-13,CA,True,2.0,Two,12600.0,False,2.0,94547,12600.0
SouthBay,False,False,2025-03-18,848000.0,33.7837,-118.147264,3829 E Fountain Street,Residential,936.0,Keller Williams Beverly Hills,CLW-C112733,Nikki,Bascon,"3 - Eastside, Circle Area",Los Angeles,Closed,1.0,SingleFamilyResidence,0.0742,BeverlyHillsGreaterLa,1923.0,3829.0,1.0,Long Beach,2.0,2025-03-18,2025-02-16,CA,False,1.0,One,3231.0,False,1.0,90804,3231.0
Mlslistings,False,False,2025-03-18,1150000.0,37.36051307,-121.89289569,545 Santa Ana Avenue,Residential,1746.0,Keller Williams Realty-Silicon Valley,ML5077161,Sangeeta,Rai,699 - Not Defined,Santa Clara,Closed,0.0,SingleFamilyResidence,0.1225,Mlslistings,1910.0,545.0,2.0,San Jose,4.0,2025-03-18,2025-02-12,CA,True,1.0,Unknown,5334.0,False,0.0,95112,5334.0
SanLuisObispoCoastal,False,False,2025-03-18,240000.0,35.363394,-118.977851,604 Sparling Avenue,Residential,780.0,NONMEMBER MRML,NONMEMBER,General,NONMEMBER,BKSF - Bakersfield,Kern,Closed,0.0,SingleFamilyResidence,0.1484,Mrmls,1966.0,604.0,1.0,Bakersfield,3.0,2025-03-18,2025-02-12,CA,False,1.0,One,6464.0,False,0.0,93307,6464.0
BeverlyHillsGreaterLa,True,False,2025-03-10,980000.0,34.088905,-118.255585,1933 Lake Shore Avenue,Residential,822.0,Non-Participant Office,CLW-X99999,Subscriber,Non,C21 - Silver Lake - Echo Park,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1721,Claw,1924.0,1933.0,2.0,Los Angeles,2.0,2025-03-10,2025-02-22,CA,False,1.0,One,7496.0,False,2.0,90039,7496.0
TheInlandGateway,False,True,2025-03-27,1230000.0,34.139812,-118.737803,28022 Via Amistosa,Residential,2435.0,Rodeo Realty,F210004942,Frank,Trejo,AGOA - Agoura,Los Angeles,Closed,3.0,SingleFamilyResidence,0.231,Southland,1981.0,28022.0,3.0,Agoura Hills,4.0,2025-03-27,2025-02-16,CA,True,2.0,Two,10061.0,False,3.0,91301,10061.0
Newport,False,False,2025-03-06,1290000.0,33.789283000000005,-117.84031,181 N Monterey Road,Residential,1901.0,T.N.G. Real Estate Consultants,PWABEEJAC,Jacob,Abeelen,OTO - Old Towne Orange,Orange,Closed,2.0,SingleFamilyResidence,0.1894,PacificWest,1959.0,181.0,3.0,Orange,3.0,2025-03-06,2025-02-19,CA,True,1.0,One,8250.0,False,2.0,92866,8250.0
BeverlyHillsGreaterLa,False,False,2025-03-05,1246125.0,34.069732,-118.302542,248 S Kingsley Drive,Residential,2008.0,Keller Williams Realty Los Feliz,CLW-C142680,Lindsay,Fishkin,C17 - Mid-Wilshire,Los Angeles,Closed,3.0,SingleFamilyResidence,0.1722,BeverlyHillsGreaterLa,1911.0,248.0,2.0,Los Angeles,3.0,2025-03-05,2025-02-24,CA,True,1.0,One,7499.0,False,2.0,90004,7499.0
Oakland,False,False,2025-03-06,1285000.0,37.82981724,-122.25672240000002,4135 Emerald St.,Residential,1179.0,KW Advisors East Bay,BMLS-R01408668,Stephen,Bloom,Unknown,Alameda,Closed,4.0,SingleFamilyResidence,0.0803,Oakland,1916.0,4135.0,1.0,Oakland,3.0,2025-03-06,2025-02-14,CA,True,1.0,One,3500.0,False,0.0,94609,3500.0
BayEast,False,False,2025-03-10,2300000.0,37.56442336,-122.26257551,707 Matsonia Dr,Residential,2100.0,Keller Williams Thrive,CCBE-MLL5104190,Sharon,Wang,Unknown,San Mateo,Closed,2.0,SingleFamilyResidence,0.1927,Mlslistings,1965.0,707.0,3.0,Foster City,3.0,2025-03-10,2025-02-11,CA,True,2.0,Two,8394.0,False,2.0,94404,8394.0
Southland,True,False,2025-03-19,990000.0,34.122281,-118.187285,576 Neva Place,Residential,1454.0,"Trust Properties USA,Inc",SR204515550,Rhonica,Petty,632 - Highland Park,Los Angeles,Closed,2.0,SingleFamilyResidence,0.089,Southland,1910.0,576.0,2.0,Los Angeles,3.0,2025-03-19,2025-03-04,CA,False,1.0,One,3878.0,False,2.0,90042,3878.0
CaliforniaDesert,True,True,2025-03-21,1195000.0,33.739191,-116.191719,84426 Ponte Court,Residential,2317.0,eXp Realty Of Southern California Inc,CDAR-d85223,Hunter,Brooks,309 - Indio North of East Valley,Riverside,Closed,4.0,SingleFamilyResidence,0.2,CaliforniaDesert,2009.0,84426.0,3.0,Indio,4.0,2025-03-21,2025-03-20,CA,True,1.0,One,8712.0,False,2.0,92203,8712.0
CaliforniaDesert,True,False,2025-03-14,608000.0,33.727776,-116.367981,44220 Grand Canyon Lane N,Residential,2453.0,GHA Realty,CDAR-d84387,Christina,Ewalt,322 - North Palm Desert,Riverside,Closed,4.0,SingleFamilyResidence,0.19,CaliforniaDesert,2001.0,44220.0,3.0,Palm Desert,3.0,2025-03-14,2025-03-12,CA,True,1.0,One,8276.0,False,2.0,92260,8276.0
Mlslistings,True,False,2025-03-21,1888888.0,37.62511429,-122.04438501,30158 Bridgeview Way,Residential,3094.0,Unknown,ML311390,Prerana,Saraiya,699 - Not Defined,Alameda,Closed,2.0,SingleFamilyResidence,0.1363,Unknown,2000.0,30158.0,3.0,Hayward,5.0,2025-03-21,2025-02-15,CA,True,1.0,Unknown,5936.0,False,2.0,94544,5936.0
NorthSanDiegoCounty,True,True,2025-03-26,600000.0,33.736211,-116.926467,26568 Lore Heights Court,Residential,2567.0,"Top Producers Realty Partners, Inc.",IURENJOR,JORGE,URENA,SRCAR - Southwest Riverside County,Riverside,Closed,3.0,SingleFamilyResidence,0.48,InlandValleys,1987.0,26568.0,3.0,Hemet,5.0,2025-03-26,2025-02-24,CA,True,1.0,One,20909.0,False,3.0,92544,20909.0
CitrusValley,True,True,2025-03-20,479900.0,34.529312,-117.188613,21789 Thunderbird Road,Residential,1852.0,Century 21 LOTUS,DWSARAID,Aida Lizette,Saravia,APPV - Apple Valley,San Bernardino,Closed,2.0,SingleFamilyResidence,0.5497,Downey,1988.0,21789.0,2.0,Apple Valley,3.0,2025-03-20,2025-02-25,CA,True,1.0,One,23944.0,False,2.0,92307,23944.0
OrangeCounty,False,False,2025-03-25,1450000.0,33.694354,-117.96641,9302 Watt River Avenue,Residential,2341.0,"Christina Curnyn, Broker",SCURNCHR,Christina,Curnyn,16 - Fountain Valley / Northeast HB,Orange,Closed,2.0,SingleFamilyResidence,0.1791,OrangeCounty,1971.0,9302.0,3.0,Fountain Valley,4.0,2025-03-25,2025-03-01,CA,True,1.0,One,7800.0,False,2.0,92708,7800.0
BeverlyHillsGreaterLa,True,False,2025-03-20,700000.0,33.980634,-118.346019,704 E Fairview Boulevard,Residential,756.0,Power Brokers,CLW-X45111,Robin,Zacha,101 - North Inglewood,Los Angeles,Closed,1.0,SingleFamilyResidence,0.1416,OutOfAreaBoard,1923.0,704.0,1.0,Inglewood,2.0,2025-03-20,2025-02-18,CA,False,1.0,One,6170.0,False,2.0,90302,6170.0
VenturaCoastal,True,False,2025-03-14,270000.0,34.822985,-118.951209,716 Avalon Trail,Residential,1381.0,"The Property Management Shoppe, Inc.",v152506671,Jacki,Lowe,FRZ - Frazier Park,Kern,Closed,3.0,SingleFamilyResidence,0.1398,VenturaCoastal,1951.0,716.0,2.0,Frazier Park,3.0,2025-03-14,2025-02-07,CA,True,2.0,Two,6090.0,False,3.0,93225,6090.0
ContraCosta,False,False,2025-03-04,1262000.0,37.93731726,-121.93110464,334 Semillon Circle,Residential,2078.0,Legacy Real Estate & Assoc.,CCBE-206533898,Nicole,Sweeney,Unknown,Contra Costa,Closed,3.0,SingleFamilyResidence,0.2965,BayEast,1978.0,334.0,3.0,Clayton,4.0,2025-03-04,2025-02-13,CA,True,1.0,One,12915.0,False,2.0,94517-1437,12915.0
BayEast,False,False,2025-03-07,3000888.0,37.50244976,-121.92311843,45564 Kiowa Ct.,Residential,2003.0,Berkshire Hathaway HomeServices Drysdale Prop,CCBE-MLL150675,Angelica,Robles,Unknown,Alameda,Closed,2.0,SingleFamilyResidence,0.3101,Mlslistings,1976.0,45564.0,3.0,Fremont,4.0,2025-03-07,2025-02-14,CA,True,1.0,Unknown,13509.0,False,2.0,94539-6836,13509.0
SanDiego,False,False,2025-03-10,915450.0,33.00216836,-116.75791905,15931 Litten Way,Residential,2542.0,Palm Tree Properties,SAND-700895,Justin,Verdugo,92065 - Ramona,San Diego,Closed,5.0,SingleFamilyResidence,0.1667,SanDiego,1991.0,15931.0,3.0,Ramona,4.0,2025-03-10,2025-02-19,CA,False,2.0,Two,7132.0,False,3.0,92065,7260.0
SanDiego,False,False,2025-03-21,1200000.0,33.16213018,-117.23666228,2633 Magellan,Residential,1945.0,HomeSmart Realty West,114507,Pina,Shaw,92081 - Vista,San Diego,Closed,4.0,SingleFamilyResidence,0.1667,NorthSanDiegoCounty,1988.0,2633.0,2.0,Vista,3.0,2025-03-21,2025-02-25,CA,True,1.0,One,7132.0,False,2.0,92081,7260.0
PasadenaFoothills,True,False,2025-03-13,1307000.0,34.124773,-118.224319,3920 W Avenue 43,Residential,1404.0,PLG Estates,CLW-C114540,Antonella,Vittoria,618 - Eagle Rock,Los Angeles,Closed,1.0,SingleFamilyResidence,0.0861,BeverlyHillsGreaterLa,1928.0,3920.0,3.0,Los Angeles,3.0,2025-03-13,2025-02-18,CA,False,2.0,Two,3752.0,False,0.0,90041,3752.0
Oakland,False,False,2025-03-14,1485000.0,37.83600618,-122.27775175,1027 47Th St,Residential,2222.0,Compass,BMLS-R01951068,Jason,Mitchell,Unknown,Alameda,Closed,2.0,SingleFamilyResidence,0.1387,Oakland,1903.0,1027.0,2.0,Emeryville,4.0,2025-03-14,2025-02-20,CA,True,1.0,One,6040.0,False,0.0,94608,6040.0
BayEast,False,False,2025-03-07,1775000.0,37.74109657,-122.25112611,734 Limerick Ln,Residential,2056.0,KW Advisors East Bay,CCBE-R02028425,Hans,Struzyna,Unknown,Alameda,Closed,2.0,SingleFamilyResidence,0.1148,Oakland,1988.0,734.0,3.0,Alameda,4.0,2025-03-07,2025-02-16,CA,True,2.0,Two,5000.0,False,2.0,94502,5000.0
CoastalMendocino,True,False,2025-03-21,310000.0,39.418063,-123.783064,19150 Pine Tree Lane Lane,Residential,1500.0,Garden Ranch Real Estate,cmsarah,Sarah,Rossetto,FBS - Fort Bragg South,Mendocino,Closed,1.0,SingleFamilyResidence,0.88,CoastalMendocino,1968.0,19150.0,1.0,Fort Bragg,3.0,2025-03-21,2025-02-23,CA,True,1.0,One,0.88,False,1.0,95437,38332.8
NorthSanLuisObispo,True,False,2025-03-21,703000.0,35.608688,-120.683847,1719 Creeksand Lane,Residential,1640.0,Nest Central Coast,SLVONDERHE,Dianna,Vonderheide,PRIC - PR Inside City Limit,San Luis Obispo,Closed,2.0,SingleFamilyResidence,0.1837,NorthSanLuisObispo,1990.0,1719.0,2.0,Paso Robles,3.0,2025-03-21,2025-02-19,CA,True,1.0,One,8000.0,False,2.0,93446,8000.0
TheInlandGateway,True,False,2025-03-24,775000.0,34.185825,-117.419627,3648 Ironweed Drive,Residential,2649.0,Compass,PWPERKAT,Kathleen,Tedesco,274 - San Bernardino,San Bernardino,Closed,4.0,SingleFamilyResidence,0.1268,PacificWest,2018.0,3648.0,4.0,San Bernardino,4.0,2025-03-24,2025-03-03,CA,True,2.0,Two,5525.0,False,2.0,92407,5525.0
Oakland,False,False,2025-03-12,920000.0,37.85982412,-122.26579857,2137 Ward St,Residential,713.0,District Homes,BMLS-R01939981,Jennifer,Wolan,Unknown,Alameda,Closed,2.0,SingleFamilyResidence,0.0689,Oakland,1925.0,2137.0,1.0,Berkeley,2.0,2025-03-12,2025-02-18,CA,False,1.0,One,3000.0,False,0.0,94705,3000.0
NorthSanDiegoCounty,True,True,2025-03-06,3675000.0,32.712342,-117.238746,545 San Elijo Street,Residential,3640.0,Compass,SCASKJEN,Jennifer,Caskey,92106 - Point Loma,San Diego,Closed,4.0,SingleFamilyResidence,0.2424,SouthBay,1960.0,545.0,4.0,San Diego,5.0,2025-03-06,2025-02-20,CA,True,2.0,Two,10559.0,False,2.0,92106,10559.0
NorthSanDiegoCounty,False,False,2025-03-11,972000.0,33.202422,-117.341735,2727 Lancelot Drive,Residential,1310.0,Coldwell Banker West,SAND-700120,Isaiah,Votaw,92054 - Oceanside,San Diego,Closed,5.0,SingleFamilyResidence,0.1974,SanDiego,1960.0,2727.0,2.0,Oceanside,3.0,2025-03-11,2025-02-15,CA,True,1.0,One,8600.0,False,2.0,92054,8600.0
Southland,True,False,2025-03-14,1550000.0,34.106538,-118.293256,1939 N New Hampshire Avenue,Residential,2000.0,JohnHart Real Estate,F175520992,Angela,Oganesyan,637 - Los Feliz,Los Angeles,Closed,1.0,SingleFamilyResidence,0.1493,Southland,1921.0,1939.0,2.0,Los Angeles,2.0,2025-03-14,2025-02-25,CA,True,1.0,One,6502.0,False,1.0,90027,6502.0
OrangeCounty,True,False,2025-03-07,770000.0,34.018798,-118.125169,333 Morris Place,Residential,966.0,24 Hour Real Estate,PROBLGRA,Gracie,Robles,674 - Montebello,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1357,PacificWest,1947.0,333.0,2.0,Montebello,3.0,2025-03-07,2025-02-14,CA,True,1.0,One,5912.0,False,2.0,90640,5912.0
SanDiego,False,False,2025-03-28,990000.0,33.23480566,-117.27417537,1235 Larchwood Dr,Residential,1944.0,Real Broker,108216,Kara,Burke,92056 - Oceanside,San Diego,Closed,6.0,SingleFamilyResidence,0.2018,NorthSanDiegoCounty,1988.0,1235.0,3.0,Oceanside,4.0,2025-03-28,2025-03-03,CA,True,2.0,Two,8790.0,False,3.0,92056,8790.0
SouthwestRiversideCounty,True,False,2025-03-17,710000.0,33.633356,-117.162691,33571 Honeysuckle Lane,Residential,2201.0,Realty ONE Group Southwest,SWGRIMROB,Robert,Grim,SRCAR - Southwest Riverside County,Riverside,Closed,3.0,SingleFamilyResidence,0.25,SouthwestRiversideCounty,2003.0,33571.0,2.0,Murrieta,4.0,2025-03-17,2025-02-12,CA,True,1.0,One,10890.0,False,3.0,92563,10890.0
SanDiego,True,False,2025-03-06,2175000.0,32.73774423,-117.16827079,3105 Dove St,Residential,2367.0,Keller Williams San Diego Metro,SAND-683848,Steve,Price,92103 - Mission Hills,San Diego,Closed,4.0,SingleFamilyResidence,0.1667,SanDiego,1959.0,3105.0,3.0,San Diego,4.0,2025-03-06,2025-02-21,CA,True,1.0,One,7132.0,False,2.0,92103,7260.0
SanDiego,False,False,2025-03-07,905000.0,33.14453926,-117.12641881,539 Spanish Oak Ave,Residential,1479.0,Compass,SAND-651088,Willem,De Ridder,92069 - San Marcos,San Diego,Closed,4.0,SingleFamilyResidence,0.1538,SanDiego,1977.0,539.0,2.0,San Marcos,4.0,2025-03-07,2025-02-12,CA,False,1.0,One,6700.0,False,2.0,92069,6700.0
Conejo,True,False,2025-03-27,949500.0,34.190027,-118.892588,608 Hollyburne Lane,Residential,1786.0,Coldwell Banker Realty,VCR-C159086610,Susan,Sampson,TOW - Thousand Oaks West,Ventura,Closed,2.0,SingleFamilyResidence,0.07,Conejo,1975.0,608.0,2.0,Thousand Oaks,2.0,2025-03-27,2025-03-07,CA,True,1.0,One,3049.0,False,2.0,91360,3049.0
BayEast,False,False,2025-03-19,1210000.0,37.89626205,-122.28337934,635 Vincente Ave,Residential,1653.0,Golden Gate Sotheby's International Realty,CCBE-R01896893,Tracy,Zhou,Unknown,Alameda,Closed,1.0,SingleFamilyResidence,0.1148,Oakland,1927.0,635.0,2.0,Berkeley,3.0,2025-03-19,2025-02-19,CA,True,2.0,Two,5000.0,False,1.0,94707,5000.0
ContraCosta,False,False,2025-03-06,844000.0,37.99126095,-122.10228054,1142 Polson Cir,Residential,1350.0,Re/Max Crossroads,CCBE-R01966383,Grant,Beyer,Unknown,Contra Costa,Closed,2.0,SingleFamilyResidence,0.1768,Delta,1970.0,1142.0,2.0,Martinez,3.0,2025-03-06,2025-02-13,CA,True,1.0,One,7700.0,False,2.0,94553,7700.0
ContraCosta,False,False,2025-03-07,1300000.0,37.94722384,-122.09140709,25 Driftwood Ct,Residential,2005.0,Village Associates Real Estate,CCBE-159519656,Angie,Traxinger,Unknown,Contra Costa,Closed,4.0,SingleFamilyResidence,0.1413,ContraCosta,1988.0,25.0,3.0,Pleasant Hill,3.0,2025-03-07,2025-02-15,CA,True,2.0,Two,6157.0,False,2.0,94523,6157.0
BeverlyHillsGreaterLa,True,False,2025-03-06,1229000.0,34.146128000000004,-118.593897,4215 Saltillo Street,Residential,1812.0,Prime Realty Inc.,VCR-C159098650,Elena,Radosavcev,WHLL - Woodland Hills,Los Angeles,Closed,5.0,SingleFamilyResidence,0.1686,Unknown,1965.0,4215.0,3.0,Woodland Hills,3.0,2025-03-06,2025-02-13,CA,True,2.0,Two,7344.0,False,2.0,91364,7344.0
SanDiego,False,False,2025-03-04,1325000.0,33.19956441,-116.93984246,18915 Littlefield Ln,Residential,5088.0,"eXp Realty of California, Inc.",SAND-693119,Patricia,Frankenheimer,92082 - Valley Center,San Diego,Closed,25.0,SingleFamilyResidence,2.54,SanDiego,1979.0,18915.0,6.0,Valley Center,7.0,2025-03-04,2025-02-07,CA,False,2.0,Two,110642.0,False,0.0,92082,110642.0
Delta,False,False,2025-03-14,1240000.0,37.96075536,-122.10199217,6510 Longwood Ct,Residential,1968.0,Bloom Real Estate Group,BMLS-159535650,Kevin,Bardales,Unknown,Contra Costa,Closed,2.0,SingleFamilyResidence,0.1515,ContraCosta,1975.0,6510.0,3.0,Martinez,4.0,2025-03-14,2025-02-18,CA,True,2.0,Two,6600.0,False,2.0,94553,6600.0
NorthSanDiegoCounty,True,True,2025-03-11,1288000.0,33.20664,-116.991667,27152 Coolwater Ranch Road,Residential,2958.0,LPT Realty,152283,Sandra,Zambito,92082 - Valley Center,San Diego,Closed,6.0,SingleFamilyResidence,3.41,NorthSanDiegoCounty,1976.0,27152.0,3.0,Valley Center,5.0,2025-03-11,2025-02-17,CA,True,1.0,One,3.41,False,6.0,92082,148539.6
Oakland,True,False,2025-03-12,700000.0,37.7820774,-122.20761609999998,4046 Agua Vista St,Residential,1131.0,Red Oak Realty,BMLS-R02212484,Ilan,Penson,Unknown,Alameda,Closed,3.0,SingleFamilyResidence,0.0927,Oakland,1920.0,4046.0,1.0,Oakland,2.0,2025-03-12,2025-02-18,CA,False,1.0,One,4040.0,False,1.0,94601,4040.0
Delta,False,False,2025-03-03,655000.0,37.92814323,-121.69915837,340 Sherwood Dr,Residential,1451.0,Homesmart Optima Realty,BMLS-R01308896,Jill,Fister,Unknown,Contra Costa,Closed,2.0,SingleFamilyResidence,0.1492,Delta,1962.0,340.0,2.0,Brentwood,3.0,2025-03-03,2025-02-13,CA,False,1.0,One,6500.0,False,2.0,94513,6500.0
