MLSAreaMajor,Stories,ViewYN,NewConstructionYN,Levels,PoolPrivateYN,BuyerOfficeAOR,GarageSpaces,LotSizeAcres,LotSizeSquareFeet,LotSizeArea,BuyerOfficeName,BuyerAgentFirstName,BuyerAgentMlsId,StreetNumberNumeric,UnparsedAddress,City,YearBuilt,FireplaceYN,BuyerAgentLastName,LivingArea,Latitude,Longitude,BuyerAgentAOR,BathroomsTotalInteger,ClosePrice,CloseDate,PropertyType,MlsStatus,ParkingTotal,PropertySubType,CountyOrParish,BedroomsTotal,StateOrProvince,PurchaseContractDate,ContractStatusChangeDate,PostalCode
267 - Loma Linda,1.0,False,False,One,False,TheInlandGateway,1.0,0.1804,7860.0,7860.0,EXP REALTY OF CALIFORNIA INC.,Grace,EVSALIGRA,10650.0,10650 Coloma Street,Loma Linda,1948.0,False,Saliente,1024.0,34.060336,-117.250231,TheInlandGateway,1.0,450000.0,2025-08-13,Residential,Closed,1.0,SingleFamilyResidence,San Bernardino,2.0,CA,2025-07-16,2025-08-13,92354
272 - Rialto,2.0,False,False,Two,False,Downey,2.0,0.1205,5251.0,5251.0,Re/Max Top Producers,Sandra,YCARRSAN,2669.0,2669 Hannah Creek Lane,Rialto,2025.0,False,Carrillo,2064.0,34.149079,-117.377495,SouthwestRiversideCounty,3.0,693389.0,2025-08-08,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-07-08,2025-08-08,92377
Unknown,1.0,False,False,One,False,Unknown,2.0,0.1369999999999999,5967.0,5967.0,Coldwell Banker Realty,Romar,CCBE-MET139194,1330.0,1330 Juliet Ct,Livermore,1963.0,False,De Claro,1704.0,37.68207888,-121.73014884,BayEast,2.0,1325000.0,2025-08-15,Residential,Closed,2.0,SingleFamilyResidence,Alameda,4.0,CA,2025-07-22,2025-08-15,94550
SRCAR - Southwest Riverside County,2.0,False,False,Two,False,SouthwestRiversideCounty,3.0,0.13,5663.0,5663.0,"eXp Realty of California, Inc.",Blake,TCORYBLA,17162.0,17162 Grand Avenue,Lake Elsinore,1981.0,False,Cory,2436.0,33.645213,-117.354143,SouthwestRiversideCounty,5.0,740000.0,2025-08-22,Residential,Closed,3.0,SingleFamilyResidence,Riverside,5.0,CA,2025-07-22,2025-08-22,92530
252 - Riverside,2.0,False,False,Two,False,PacificWest,2.0,0.08,3485.0,3485.0,Mak Home Realty & Inv,Tristan,PWALFTRI,4564.0,4564 Vincent Way,Riverside,2007.0,False,Alfonso,2504.0,34.00602,-117.375727,InlandValleys,3.0,625000.0,2025-08-18,Residential,Closed,2.0,SingleFamilyResidence,Riverside,4.0,CA,2025-07-27,2025-08-18,92501
OR - Ortega/Orange County,1.0,False,False,One,False,Laguna,3.0,0.2431,10589.0,10589.0,"DOUGLAS ELLIMAN OF CALIFORNIA, INC.",Trenton,LGMASOTRE,31521.0,31521 Paseo Campeon,San Juan Capistrano,2005.0,False,Mason,3373.0,33.507168,-117.653119,OrangeCounty,5.0,2350000.0,2025-08-04,Residential,Closed,3.0,SingleFamilyResidence,Orange,4.0,CA,2025-07-05,2025-08-04,92675
M1 - Norwalk,1.0,False,False,One,False,RanchoSoutheast,1.0,0.1427,6217.0,6217.0,Century 21 On Target,Chanthol,RPONGCHA,14712.0,14712 Helwig Avenue,Norwalk,1949.0,False,Pong,752.0,33.896684,-118.068494,MontebelloDistrict,1.0,715000.0,2025-08-25,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-07-29,2025-08-25,90650
LNSMT - Summit,2.0,False,False,Two,False,OrangeCounty,2.0,0.1056,4600.0,4600.0,Berkshire Hathaway H.S.C.P,Sheri,SISAASHE,30282.0,30282 Sonrisa,Laguna Niguel,1987.0,False,Isaacs,2088.0,33.523232,-117.722209,OrangeCounty,3.0,1985000.0,2025-08-13,Residential,Closed,4.0,SingleFamilyResidence,Orange,3.0,CA,2025-07-22,2025-08-13,92677
Unknown,1.0,False,False,One,False,ContraCosta,2.0,0.1607,7000.0,7000.0,RE/MAX Accord,Janie,BMLS-159509476,237.0,237 Atherton Ave,Pittsburg,1973.0,False,Gervasi,1497.0,38.01073488,-121.9022419,Delta,2.0,639900.0,2025-08-26,Residential,Closed,2.0,SingleFamilyResidence,Contra Costa,4.0,CA,2025-08-15,2025-08-26,94565
92119 - San Carlos,1.0,False,False,One,False,SanDiego,2.0,0.1309,5700.0,5700.0,"eXp Realty of Southern California, Inc.",Catherine,SAND-664573,8865.0,8865 Highsmith Lane,San Diego,1969.0,False,Black,1200.0,32.807989,-117.008354,PacificSouthwest,2.0,1009000.0,2025-08-01,Residential,Closed,2.0,SingleFamilyResidence,San Diego,3.0,CA,2025-07-14,2025-08-01,92119
16 - Fountain Valley / Northeast HB,2.0,False,False,Two,False,OrangeCounty,3.0,0.1791,7800.0,7800.0,Keller Williams Realty,Elizabeth,OCDOLIZ,9062.0,9062 Caladium Avenue,Fountain Valley,1972.0,False,Do,2328.0,33.728142,-117.970942,OrangeCounty,3.0,1730000.0,2025-08-07,Residential,Closed,3.0,SingleFamilyResidence,Orange,4.0,CA,2025-07-28,2025-08-07,92708
Unknown,1.0,False,False,One,False,Mlslistings,2.0,0.1205,5250.0,5250.0,Casa Blanca Realty,Ray,BMLS-MLL158892,360.0,360 Chianti WAY,Greenfield,2005.0,False,Quintero,1805.0,36.33356877,-121.23275909,Oakland,2.0,599000.0,2025-08-11,Residential,Closed,2.0,SingleFamilyResidence,Monterey,4.0,CA,2025-07-14,2025-08-11,93927
CP - Canoga Park,1.0,False,False,One,False,Glendale,2.0,0.1836,7996.0,7996.0,JohnHart Real Estate,Alec,G165114769,7538.0,7538 Remmet Avenue,Canoga Park,1942.0,False,Bogossian,1958.0,34.207589,-118.599931,Southland,3.0,11000000.0,2025-08-26,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-07-28,2025-08-26,91303
SRCAR - Southwest Riverside County,1.0,False,False,One,False,SouthwestRiversideCounty,3.0,0.46,20038.0,20038.0,Smart RE Corp,Robert,SWAVALROB,20834.0,20834 Cashew Street,Wildomar,1985.0,False,Avalos,1978.0,33.616072,-117.282216,SouthwestRiversideCounty,2.0,667000.0,2025-08-07,Residential,Closed,23.0,SingleFamilyResidence,Riverside,3.0,CA,2025-07-09,2025-08-07,92595
670 - Whittier,1.0,False,False,One,False,RanchoSoutheast,2.0,0.1413,6156.0,6156.0,Re/Max College Park Realty,Nathan,RDORNNAT,6725.0,6725 Broadway Avenue,Whittier,1949.0,False,Dorn,1615.0,33.981975,-118.060848,PacificWest,2.0,825500.0,2025-08-13,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-07-12,2025-08-13,90606
92129 - Rancho Penasquitos,2.0,False,False,Two,False,SanDiego,2.0,0.1626,7085.0,7085.0,Compass,Jonny,SAND-696471,8108.0,8108 Via Panacea,San Diego,1998.0,False,Kohl,2659.0,32.95248453,-117.14792469,SanDiego,4.0,1810000.0,2025-08-04,Residential,Closed,4.0,SingleFamilyResidence,San Diego,4.0,CA,2025-07-13,2025-08-04,92129
92026 - Escondido,1.0,False,False,One,False,CaliforniaDesert,2.0,2.5,108900.0,2.5,NOVA Real Estate Services,Laura,CDAR-D79427,28676.0,28676 Mountain Lilac Road,Escondido,2025.0,False,Trudell,2019.0,33.232163,-117.112635,PacificSouthwest,3.0,975000.0,2025-08-12,Residential,Closed,2.0,SingleFamilyResidence,San Diego,3.0,CA,2025-07-15,2025-08-12,92026
PLM - Palmdale,1.0,False,False,One,False,Mrmls,2.0,0.172,7494.0,7494.0,NONMEMBER MRML,General,Nonmember,37702.0,37702 Medea Court,Palmdale,1988.0,False,NONMEMBER,1114.0,34.56735,-118.059496,Southland,2.0,427500.0,2025-08-13,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-07-18,2025-08-13,93550
614 - Covina,1.0,False,False,One,False,Claw,2.0,0.1658,7221.0,7221.0,Geunwoo Yun,Geunwoo,CLW-C110007,1150.0,1150 W Grovecenter Street,Covina,1955.0,False,Yun,1242.0,34.084788,-117.913478,PacificWest,2.0,830000.0,2025-08-22,Residential,Closed,4.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-07-24,2025-08-22,91722
Unknown,1.0,False,False,One,False,Unknown,2.0,0.1419,6180.0,6180.0,Casa Magna Realty,Hugo,CCBE-MET151778,4441.0,4441 Standrich St,Sacramento,1979.0,False,Lopez,1307.0,38.64863556,-121.46595399,ContraCosta,2.0,405000.0,2025-08-19,Residential,Closed,2.0,SingleFamilyResidence,Sacramento,4.0,CA,2025-07-17,2025-08-19,95838
92026 - Escondido,2.0,False,False,Two,False,NorthSanDiegoCounty,2.0,4.01,174675.0,174675.0,"Morgan Brown Real Estate, Inc",Morgan,151614,1722.0,1722 Tierra Libertia Rd,Escondido,1987.0,False,Brown,3797.0,33.19235047,-117.11520252,SanDiego,3.0,1395000.0,2025-08-11,Residential,Closed,10.0,SingleFamilyResidence,San Diego,4.0,CA,2025-07-16,2025-08-11,92026
92011 - Carlsbad,2.0,False,False,Two,False,Mlslistings,2.0,0.855,37244.0,37244.0,ShopProp Inc.,Robert,ML492685,7243.0,7243 SURFBIRD CIRCLE,Carlsbad,1999.0,False,Luecke,1845.0,33.10266,-117.287734,NorthSanDiegoCounty,3.0,1603000.0,2025-08-15,Residential,Closed,2.0,SingleFamilyResidence,San Diego,2.0,CA,2025-07-17,2025-08-15,92011
SLO - San Luis Obispo,1.0,False,False,One,False,PismoCoast,2.0,0.225,9800.0,9800.0,Berkshire Hathaway Home Servic,Erica,PI01987938,1989.0,1989 Royal,San Luis Obispo,1994.0,False,Hinojosa,2165.0,35.256673,-120.701085,PismoCoast,3.0,1396260.0,2025-08-07,Residential,Closed,2.0,SingleFamilyResidence,San Luis Obispo,3.0,CA,2025-07-09,2025-08-07,93405
PRKR - Parker Road,1.0,False,False,One,False,Southland,2.0,0.1554,6770.0,6770.0,"Mi Casa Bonita, Inc.",Analilia,F207017101,27924.0,27924 Gold Hill Drive,Castaic,1981.0,False,Valle,1204.0,34.489391999999995,-118.626636,Southland,2.0,670000.0,2025-08-15,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-07-07,2025-08-15,91384
ARL - Arleta,1.0,False,False,One,False,Glendale,2.0,0.1527,6653.0,6653.0,Strategic Estates Group,Georgi,GD165116569,10265.0,10265 Lev Avenue,Arleta,1962.0,False,Grigoryan,1266.0,34.25675,-118.440489,Southland,2.0,820000.0,2025-08-19,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-07-11,2025-08-19,91331
C12 - Marina Del Rey,2.0,False,False,Two,False,OutOfAreaBoard,2.0,0.0908,3957.0,3957.0,Coldwell Banker Realty,Erik,CLW-C140795,4250.0,4250 Sunnyside Avenue,Los Angeles,1941.0,False,Brunken,1428.0,33.989177000000005,-118.436976,BeverlyHillsGreaterLa,2.0,1700000.0,2025-08-27,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-08-11,2025-08-27,90066
SRCAR - Southwest Riverside County,2.0,False,False,Two,False,InlandValleys,3.0,0.1676,7298.0,7153.5,NEXGEN REALTORS,PLACIDIA,IANDAPLA,41447.0,41447 magnolia st,Murrieta,1990.0,False,ANDALON,2300.0,33.57308121,-117.22145154,SanDiego,3.0,665000.0,2025-08-14,Residential,Closed,6.0,SingleFamilyResidence,Riverside,4.0,CA,2025-07-16,2025-08-14,92562
Unknown,1.0,False,False,One,False,BayEast,1.0,0.0933,4066.0,4066.0,Sequoia Real Estate,Quan,CCBE-206540253,2207.0,2207 17TH AVE,Oakland,1939.0,False,Zou,1170.0,37.79384831,-122.23764941,ContraCosta,1.0,360000.0,2025-08-11,Residential,Closed,1.0,SingleFamilyResidence,Alameda,2.0,CA,2025-07-10,2025-08-11,94606-4023
91914 - Chula Vista,1.0,False,False,One,False,SouthwestRiversideCounty,3.0,0.4922,21441.0,21441.0,First Team Real Estate,Vanessa,SWCLIFVAN,420.0,420 Agua Vista Dr,Chula Vista,2013.0,False,Clifford,3534.0,32.67685685,-116.93921063,SanDiego,4.0,2355000.0,2025-08-05,Residential,Closed,6.0,SingleFamilyResidence,San Diego,3.0,CA,2025-07-14,2025-08-05,91914
PRIC - PR Inside City Limit,1.0,False,False,One,False,PismoCoast,2.0,0.1377,6000.0,6000.0,Abundant Realty,Maria,pi02130232,836.0,836 Bolen Drive,Paso Robles,1981.0,False,Hamane,1538.0,35.62350700000001,-120.672904,NorthSanLuisObispo,2.0,699900.0,2025-08-15,Residential,Closed,2.0,SingleFamilyResidence,San Luis Obispo,3.0,CA,2025-07-21,2025-08-15,93446
92069 - San Marcos,2.0,False,False,Two,False,SanDiego,3.0,0.2446,10656.0,10656.0,Capital Property Brokers,Walid,SAND-678228,737.0,737 W Bel Esprit Circle,San Marcos,2002.0,False,Ajmal,3310.0,33.154899,-117.169648,NorthSanDiegoCounty,3.0,1221253.0,2025-08-08,Residential,Closed,3.0,SingleFamilyResidence,San Diego,5.0,CA,2025-07-28,2025-08-08,92069
Unknown,1.0,False,False,One,False,Unknown,2.0,0.1136,4947.0,4947.0,Century 21 Showcase Realtors,Chris,MLSL3-01350024,4262.0,4262 Theresa Lane,Merced,2020.0,False,Leon,1564.0,37.344242,-120.481009,Madera,3.0,435000.0,2025-08-29,Residential,Closed,2.0,SingleFamilyResidence,Merced,4.0,CA,2025-08-05,2025-08-29,95348
7 - North Long Beach,1.0,False,False,One,False,PacificWest,2.0,0.117,5096.0,5096.0,First Team Real Estate,Kate,PWNASKAT,5434.0,5434 Lewis Avenue,Long Beach,1929.0,False,Nash,846.0,33.855011,-118.17975,Southland,1.0,730000.0,2025-08-07,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-07-17,2025-08-07,90805
Unknown,1.0,False,False,One,False,BayEast,2.0,0.1717,7480.0,7480.0,Keller Williams Tri-Valley,Delores,CCBE-206514502,148.0,148 Medina St,Livermore,1993.0,False,Gragg,1798.0,37.69138183,-121.74025415,BayEast,2.0,1275000.0,2025-08-15,Residential,Closed,2.0,SingleFamilyResidence,Alameda,4.0,CA,2025-07-14,2025-08-15,94550
Unknown,1.0,False,False,One,False,Unknown,1.0,0.079,3440.0,3440.0,Park North Real Estate,Rubi,BMLS-SFR166015361,2634.0,2634 Acton,Berkeley,1945.0,False,Kawamura,903.0,37.85875795,-122.28282825,Oakland,1.0,1300000.0,2025-08-19,Residential,Closed,1.0,SingleFamilyResidence,Alameda,2.0,CA,2025-07-22,2025-08-19,94702
Unknown,1.0,False,False,One,False,BayEast,2.0,0.1679,7314.0,7314.0,Elation Real Estate,Gina,CCBE-206514064,5771.0,5771 Running Hills Ave,Livermore,1966.0,False,Piper,1006.0,37.72117291,-121.72806822,BayEast,2.0,793000.0,2025-08-06,Residential,Closed,2.0,SingleFamilyResidence,Alameda,3.0,CA,2025-07-15,2025-08-06,94551
Unknown,2.0,False,False,Two,False,Oakland,0.0,0.129,5618.0,5618.0,Red Oak Realty,Sheril,BMLS-R152438,53.0,53 Menlo Pl,Berkeley,1924.0,False,Madden,3308.0,37.89866582,-122.28289262,Oakland,3.0,2050000.0,2025-08-01,Residential,Closed,0.0,SingleFamilyResidence,Alameda,4.0,CA,2025-07-15,2025-08-01,94707
689 - San Dimas,2.0,False,False,Two,False,CitrusValley,2.0,0.098,4271.0,4271.0,RE/MAX MASTERS REALTY,Theresa,c10655,944.0,944 Auburn Road,San Dimas,1986.0,False,Mann,1729.0,34.118503999999994,-117.799502,CitrusValley,3.0,632000.0,2025-08-07,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-07-06,2025-08-07,91773
HSP - Hesperia,1.0,False,False,One,False,CitrusValley,2.0,0.4362,19000.0,19000.0,Nexgen Realtors,Cedric,CV44058,7505.0,7505 Jenkins Avenue,Hesperia,1984.0,False,Adams,2615.0,34.387531,-117.285225,HighDesert,3.0,580000.0,2025-08-22,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-07-20,2025-08-22,92345
250 - Norco,1.0,False,False,"ThreeOrMore,One",False,PacificWest,2.0,0.46,20038.0,20038.0,ERA North Orange County,Steven,PWYAKUSTE,4949.0,4949 California Avenue,Norco,1972.0,False,Yakubovsky,2501.0,33.954159999999995,-117.527673,TheInlandGateway,2.0,875000.0,2025-08-05,Residential,Closed,4.0,SingleFamilyResidence,Riverside,4.0,CA,2025-07-22,2025-08-05,92860
Unknown,1.0,False,False,One,False,ContraCosta,2.0,0.2298,10010.0,10010.0,Cole Real Estate,Jessie,CCBE-159516783,51.0,51 Gilrix Dr,Martinez,1954.0,False,Farr,1520.0,38.00742488,-122.10309938,ContraCosta,2.0,780000.0,2025-08-14,Residential,Closed,4.0,SingleFamilyResidence,Contra Costa,3.0,CA,2025-07-09,2025-08-14,94553
SO - Sherman Oaks,2.0,False,False,Two,False,BeverlyHillsGreaterLa,2.0,0.2195,9562.0,9562.0,Carolwood Estates,Brody,CLW-C133095,14071.0,14071 Roblar Road,Sherman Oaks,1925.0,False,Davis,4095.0,34.144728,-118.439724,OutOfAreaBoard,6.0,3800000.0,2025-08-27,Residential,Closed,5.0,SingleFamilyResidence,Los Angeles,7.0,CA,2025-08-12,2025-08-27,91423
92126 - Mira Mesa,1.0,False,False,One,False,SanDiego,2.0,0.1354,5900.0,5900.0,F3 Realty Group,Danny,SAND-636957,11350.0,11350 Osoyoos Place,San Diego,1973.0,False,Pham,1614.0,32.93043305,-117.13411440000002,SanDiego,2.0,1099000.0,2025-08-01,Residential,Closed,4.0,SingleFamilyResidence,San Diego,4.0,CA,2025-07-05,2025-08-01,92126
686 - Ontario,1.0,False,False,One,False,CitrusValley,2.0,0.1653,7200.0,7200.0,eXp Realty of Greater Los Angeles,Darlene,C13795,2453.0,2453 S Marigold Place,Ontario,1978.0,False,Williams,1444.0,34.028954,-117.630762,CitrusValley,2.0,602500.0,2025-08-22,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-07-22,2025-08-22,91761
7 - North Long Beach,1.0,False,False,One,False,SouthBay,2.0,0.1288,5609.0,5609.0,City Wide Property Management,Vincent,SKRAUVIN,1444.0,1444 E Hungerford Street,Long Beach,1936.0,False,Kraus,1144.0,33.86257,-118.174444,SouthBay,2.0,725000.0,2025-08-07,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-08-01,2025-08-07,90805
Unknown,1.0,False,False,One,False,Unknown,2.0,0.1492,6499.0,6499.0,Golden Equity Homes & Loans,Claudia,MLSL-01334700,2246.0,2246 Beachwood Drive,Merced,2004.0,False,Blackwood,1450.0,37.320732,-120.527797,Fresno,2.0,310000.0,2025-08-15,Residential,Closed,2.0,SingleFamilyResidence,Merced,5.0,CA,2025-08-15,2025-08-15,95348
VIC - Victorville,2.0,False,False,Two,False,HighDesert,2.0,0.1793,7811.0,7811.0,Coldwell Banker Home Source,Robert,HD19746,11760.0,11760 Espola Place,Victorville,2019.0,False,Contreras,2239.0,34.468352,-117.406772,TheInlandGateway,3.0,469000.0,2025-08-29,Residential,Closed,4.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-07-12,2025-08-29,92392
669 - West Covina,1.0,False,False,One,False,CitrusValley,2.0,1.0716,46680.0,46680.0,RE/MAX MASTERS REALTY,Jenny,cv43869,3131.0,3131 E Cortez Street,West Covina,1954.0,False,Xu,3993.0,34.065348,-117.878191,CitrusValley,3.0,2050000.0,2025-08-19,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-07-25,2025-08-19,91791
SRCAR - Southwest Riverside County,1.0,False,False,One,False,SanDiego,2.0,0.4,17424.0,17424.0,Coldwell Banker Realty,Stephanie,SAND-679343,30602.0,30602 Colina Verde Street,Temecula,1987.0,False,Martinez Guajardo,2010.0,33.494178000000005,-117.131752,NorthSanDiegoCounty,2.0,695000.0,2025-08-11,Residential,Closed,4.0,SingleFamilyResidence,Riverside,3.0,CA,2025-07-17,2025-08-11,92592
Unknown,1.0,False,False,One,False,BayEast,1.0,0.1148,5000.0,5000.0,Compass,Sam,CCBE-206537448,427.0,427 Bernal Ave,Livermore,1954.0,False,Sharma,1522.0,37.68417225,-121.784631,BayEast,2.0,990000.0,2025-08-20,Residential,Closed,1.0,SingleFamilyResidence,Alameda,3.0,CA,2025-07-28,2025-08-20,94551
Unknown,2.0,False,False,Two,False,Unknown,2.0,0.2168,9443.0,9443.0,Engel & Volkers Napa,Ryan,CCBE-BAR237457,38957.0,38957 Altura Street,Fremont,1985.0,False,Nemeyer,2308.0,37.5683828,-121.95953013,BayEast,3.0,2720000.0,2025-08-11,Residential,Closed,2.0,SingleFamilyResidence,Alameda,4.0,CA,2025-07-19,2025-08-11,94536
92026 - Escondido,1.0,False,False,One,False,NorthSanDiegoCounty,3.0,0.1676,7298.0,7153.5,"eXp Realty of California, Inc",Ivan,152862,26112.0,26112 Crescendo Drive,Escondido,2002.0,False,Cazarez,3216.0,33.1809538,-117.08975947,SanDiego,3.0,1400000.0,2025-08-29,Residential,Closed,5.0,SingleFamilyResidence,San Diego,3.0,CA,2025-07-28,2025-08-29,92026
699 - Not Defined,1.0,False,False,"Two,One",False,SanDiego,2.0,0.18,7841.0,7841.0,NPL Real Estate,Bobby,SAND-702437,20108.0,20108 Vista Del Lago,Perris,1995.0,False,Archuleta,1900.0,33.828229,-117.259078,CitrusValley,3.0,595000.0,2025-08-14,Residential,Closed,2.0,SingleFamilyResidence,Riverside,4.0,CA,2025-07-21,2025-08-14,92570
5 - Wrigley Area,1.0,False,False,One,False,PacificWest,2.0,0.1199,5222.0,5222.0,Berkshire Hathaway HomeServices California Properties,William,ZSHELWIL,2451.0,2451 Pine Avenue,Long Beach,1937.0,False,Shelton,1400.0,33.801728999999995,-118.192826,PacificWest,2.0,824999.0,2025-08-01,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-07-04,2025-08-01,90806
641 - Monterey Park,1.0,False,False,One,False,WestSanGabrielValley,2.0,0.158,6881.0,6881.0,eXp Realty of Greater L.A. Inc,Ethan,ws91182,1610.0,1610 Wandering Drive,Monterey Park,1957.0,False,Tran,1388.0,34.044623,-118.147103,PacificWest,2.0,1170000.0,2025-08-05,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-07-12,2025-08-05,91754
PLUM - Plum Canyon,1.0,False,False,One,False,Southland,1.0,0.2518,10967.0,10967.0,"Real Brokerage Technologies, Inc.",Brett,SR207069694,19736.0,19736 Paige Place,Saugus,2005.0,False,Villalovos,2103.0,34.446842,-118.481829,Southland,3.0,894000.0,2025-08-29,Residential,Closed,1.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-08-04,2025-08-29,91350
NR - Northridge,2.0,False,False,Two,False,PasadenaFoothills,2.0,0.47,20474.0,20474.0,Keller Williams SELA,Clorisa,Pf25684m,18200.0,18200 Septo Street,Northridge,1960.0,False,Marciano,2917.0,34.250735,-118.52974,PasadenaFoothills,3.0,1410000.0,2025-08-21,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,6.0,CA,2025-07-31,2025-08-21,91325
92011 - Carlsbad,2.0,False,False,Two,False,NorthSanDiegoCounty,2.0,0.2169,9450.0,9450.0,Coldwell Banker Realty,Gretchen,110563,1033.0,1033 Goldeneye,Carlsbad,1998.0,False,Mitchell,2706.0,33.11823914,-117.30935163,NorthSanDiegoCounty,3.0,1830000.0,2025-08-18,Residential,Closed,2.0,SingleFamilyResidence,San Diego,4.0,CA,2025-07-18,2025-08-18,92011
Unknown,1.0,False,False,ThreeOrMore,False,SierraNorthValley,4.0,6.78,295337.0,295337.0,Porchlight Real Estate Brokers,Sima,CH157001154,2915.0,2915 Kennedy Avenue A&B,Chico,1992.0,False,Saboury,5733.0,39.74227,-121.901648,SierraNorthValley,5.0,1269000.0,2025-08-07,Residential,Closed,4.0,SingleFamilyResidence,Butte,4.0,CA,2025-07-09,2025-08-07,95973
C10 - West Hollywood Vicinity,1.0,False,False,One,False,Southland,2.0,0.1236,5386.0,5386.0,The One Luxury Properties,Behnaz,F210003734,8914.0,8914 Cynthia Street,West Hollywood,1905.0,False,Tavakoli,1725.0,34.087014,-118.386178,BeverlyHillsGreaterLa,3.0,2017000.0,2025-08-01,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-07-11,2025-08-01,90069
HILC - Hillcrest Area,2.0,False,False,Two,False,Southland,2.0,0.1506,6559.0,6559.0,RE/MAX of Santa Clarita,Christopher,SR207090264,30526.0,30526 Beryl Place,Castaic,2000.0,False,Wells,2786.0,34.473396,-118.633121,Southland,3.0,905000.0,2025-08-08,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-07-11,2025-08-08,91384
"T5 - WalnutPk, HuntPk, Bell N of Florence, and Cud",1.0,False,False,One,False,PacificWest,2.0,0.1276,5559.0,5559.0,Century 21 Allstars,Debra,PWGUEDEB,6805.0,6805 Arbutus Avenue,Huntington Park,1923.0,False,Guerrero,954.0,33.97749,-118.214869,TheInlandGateway,2.0,705000.0,2025-08-27,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-07-30,2025-08-27,90255
Unknown,1.0,False,False,One,False,MercedCounty,2.0,0.2393,10425.0,10425.0,BHGRE Everything Real Estate,Stephanie,mcjaurst,2997.0,2997 June Court,Merced,1974.0,False,Jaurique,2258.0,37.316896,-120.489175,MercedCounty,2.0,470000.0,2025-08-25,Residential,Closed,2.0,SingleFamilyResidence,Merced,4.0,CA,2025-07-29,2025-08-25,95348
92120 - Del Cerro,1.0,False,False,One,False,NorthSanDiegoCounty,2.0,0.1846,8039.0,8039.0,Compass,Scott,116622,6306.0,6306 Lourdes,San Diego,1978.0,False,Union,2115.0,32.792009,-117.064739,NorthSanDiegoCounty,2.0,1410000.0,2025-08-06,Residential,Closed,4.0,SingleFamilyResidence,San Diego,3.0,CA,2025-07-29,2025-08-06,92120
268 - Redlands,1.0,False,False,One,False,Mrmls,2.0,0.1761,7670.0,7670.0,None MRML,NONE,NONE,1669.0,1669 Valley Falls Avenue,Redlands,2002.0,False,NONE,2057.0,34.074506,-117.14297,PacificWest,2.0,650000.0,2025-08-01,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,3.0,CA,2025-07-13,2025-08-01,92374
42 - El Dorado Park,2.0,False,False,Two,False,Mrmls,2.0,0.1279,5570.0,5570.0,Keller Williams Calabasas,Herman,NONMEMBER,3420.0,3420 Marna Avenue,Long Beach,1962.0,False,Celik,2230.0,33.818828,-118.075227,OrangeCounty,3.0,1385000.0,2025-08-22,Residential,Closed,4.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-07-23,2025-08-22,90808
