MLSAreaMajor,Stories,ViewYN,NewConstructionYN,Levels,PoolPrivateYN,BuyerOfficeAOR,GarageSpaces,LotSizeAcres,LotSizeSquareFeet,LotSizeArea,BuyerOfficeName,BuyerAgentFirstName,BuyerAgentMlsId,StreetNumberNumeric,UnparsedAddress,City,YearBuilt,FireplaceYN,BuyerAgentLastName,LivingArea,Latitude,Longitude,BuyerAgentAOR,BathroomsTotalInteger,ClosePrice,CloseDate,PropertyType,MlsStatus,ParkingTotal,PropertySubType,CountyOrParish,BedroomsTotal,StateOrProvince,PurchaseContractDate,ContractStatusChangeDate,PostalCode
92106 - Point Loma,2.0,False,False,Two,False,NorthSanDiegoCounty,2.0,0.1699,7400.0,7200.0,Compass,Lisa,119188,646.0,646 San Antonio Ave,San Diego,1995.0,False,Waltman,3137.0,32.71392517,-117.23646945,SanDiego,6.0,5350000.0,2025-06-05,Residential,Closed,3.0,SingleFamilyResidence,San Diego,4.0,CA,2025-06-05,2025-06-05,92106
Unknown,2.0,False,False,Two,False,Oakland,0.0,0.0973,4240.0,4240.0,Compass,Jason,CCBE-R01951068,5472.0,5472 KALES AVENUE,Oakland,1912.0,False,Mitchell,2737.0,37.84141845,-122.25081835,BayEast,3.0,3025000.0,2025-06-23,Residential,Closed,3.0,SingleFamilyResidence,Alameda,4.0,CA,2025-06-11,2025-06-23,94618
NR - Northridge,1.0,False,False,One,False,Southland,2.0,0.5914,25761.0,25761.0,Rodeo Realty,Filippo,SR207072344,8400.0,8400 White Oak Avenue,Northridge,1953.0,False,Becciani,3075.0,34.223139,-118.51882,Southland,3.0,1381000.0,2025-06-05,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-07,2025-06-05,91325
92129 - Rancho Penasquitos,2.0,False,False,Two,False,SanDiego,3.0,0.1913,8332.0,8332.0,Sun & Company Inc,Min,SAND-674043,8260.0,8260 Lino Court,San Diego,1994.0,False,Sun,2572.0,32.944913,-117.146517,NorthSanDiegoCounty,3.0,1750000.0,2025-06-30,Residential,Closed,3.0,SingleFamilyResidence,San Diego,5.0,CA,2025-06-17,2025-06-30,92129
Unknown,1.0,False,False,One,False,ContraCosta,2.0,0.195,8494.0,8494.0,RE/MAX Accord,Mary,CCBE-206538546,273.0,273 Oak Park Ln,Pleasant Hill,1952.0,False,McNeill,1748.0,37.93277103,-122.07906403,ContraCosta,2.0,1100000.0,2025-06-27,Residential,Closed,2.0,SingleFamilyResidence,Contra Costa,3.0,CA,2025-06-10,2025-06-27,94523
FOXF - Fox Farm,2.0,False,False,"Two,MultiSplit",False,TheInlandGateway,2.0,0.4209,18336.0,18336.0,KELLER WILLIAMS BIG BEAR,Deb,EVSTAUDEB,430.0,430 Morningstar Place,Big Bear Lake,2002.0,False,Stauffer,3385.0,34.257251000000004,-116.877015,TheInlandGateway,4.0,1477500.0,2025-06-18,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-06-08,2025-06-18,92315
699 - Not Defined,1.0,False,False,Unknown,False,Unknown,2.0,0.0739,3220.0,3220.0,Unknown,Anita,ML230405,1422.0,1422 Gingerwood Drive,Milpitas,1990.0,False,Ramchandani,1867.0,37.45067525,-121.91477717,Mlslistings,3.0,1750000.0,2025-06-17,Residential,Closed,2.0,SingleFamilyResidence,Santa Clara,4.0,CA,2025-06-07,2025-06-17,95035
699 - Not Defined,1.0,False,False,Unknown,False,Unknown,2.0,0.3293,14345.0,14345.0,Unknown,Lynn,ML1599138,3.0,3 Wyndham Drive,Portola Valley,1952.0,False,Roberts,1770.0,37.38441225,-122.23443745,Mlslistings,2.0,2950000.0,2025-06-25,Residential,Closed,2.0,SingleFamilyResidence,San Mateo,3.0,CA,2025-06-12,2025-06-25,94028
699 - Not Defined,1.0,False,False,Unknown,False,Unknown,2.0,0.1399,6093.0,6093.0,Unknown,Joshua,ML1498155,317.0,317 Beechvale Court,San Jose,1972.0,False,Anderson,1308.0,37.22445624,-121.7890433,Mlslistings,2.0,1400000.0,2025-06-23,Residential,Closed,2.0,SingleFamilyResidence,Santa Clara,4.0,CA,2025-06-14,2025-06-23,95119
PHHT - Park Hills Heights,1.0,False,False,One,False,PacificWest,1.0,0.1203,5241.0,5241.0,New Century Realtors,Marilu,PCALMARI,7710.0,7710 S Halldale Avenue,Los Angeles,1936.0,False,Calderon,1142.0,33.969685,-118.302132,Downey,1.0,600000.0,2025-06-11,Residential,Closed,1.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-06-06,2025-06-11,90047
WEH - West Hills,1.0,False,False,One,False,Southland,2.0,0.1748,7613.0,7613.0,Beverly and Company,Ashkan,SR207066256,23861.0,23861 Gilmore Street,West Hills,1960.0,False,Shirinkar,1160.0,34.187422,-118.646504,Southland,2.0,840000.0,2025-06-30,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-06-13,2025-06-30,91307
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.1853,8070.0,8070.0,Coldwell Banker Realty,Joe,ML107570,2608.0,2608 Bryant Street,Palo Alto,2006.0,False,Piazza,2835.0,37.42864675,-122.135338,Mlslistings,3.0,5715000.0,2025-06-20,Residential,Closed,2.0,SingleFamilyResidence,Santa Clara,5.0,CA,2025-06-13,2025-06-20,94306
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.139,6055.0,6055.0,Golden Gate Sotheby's International Realty,Heidi,ML5078906,214.0,214 Farley Drive,Aptos,2022.0,False,Herz,2593.0,36.96693341,-121.89506713,Mlslistings,4.0,2749000.0,2025-06-26,Residential,Closed,4.0,SingleFamilyResidence,Santa Cruz,4.0,CA,2025-06-10,2025-06-26,95003
"33 - Lakewood Plaza, Rancho",1.0,False,False,One,False,OrangeCounty,2.0,0.1318,5742.0,5742.0,"Perry Handy, Broker",Perry,SHANDPER,5423.0,5423 E Walkerton Street,Long Beach,1944.0,False,Handy,1567.0,33.826840000000004,-118.126566,PacificWest,2.0,1035000.0,2025-06-23,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-06-13,2025-06-23,90808
84 - Placentia,1.0,False,False,One,False,PacificWest,2.0,0.1722,7500.0,7500.0,Keller Williams Pacific Estate,Angie,PWREBANG,436.0,436 Cheyenne Place,Placentia,1972.0,False,Rebennack,1762.0,33.905475,-117.857899,InlandValleys,2.0,1300000.0,2025-06-27,Residential,Closed,2.0,SingleFamilyResidence,Orange,4.0,CA,2025-06-11,2025-06-27,92870
91945 - Lemon Grove,1.0,False,False,One,False,SanDiego,4.0,0.2223,9684.0,9684.0,Real Broker,Amanda,SAND-693947,6932.0,6932 Mount Vernon Street,Lemon Grove,1988.0,False,Abruzzo,1176.0,32.732192,-117.0488,NorthSanDiegoCounty,2.0,715000.0,2025-06-26,Residential,Closed,4.0,SingleFamilyResidence,San Diego,3.0,CA,2025-06-11,2025-06-26,91945
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.2677,11661.0,11661.0,Compass,Judy,ML5079952,520.0,520 Grace Drive,Menlo Park,2025.0,False,Citron,3963.0,37.4345631,-122.19034179,Mlslistings,4.0,8700000.0,2025-06-04,Residential,Closed,2.0,SingleFamilyResidence,San Mateo,4.0,CA,2025-06-04,2025-06-04,94025
Unknown,1.0,False,False,One,False,BayEast,2.0,0.177,7711.0,7711.0,ValleyVentures Realty Inc,Karunasagar,CCBE-206537982,1321.0,1321 Heather Ln,Livermore,1983.0,False,Kotha,1503.0,37.71245651,-121.73368352,BayEast,2.0,955000.0,2025-06-18,Residential,Closed,2.0,SingleFamilyResidence,Alameda,3.0,CA,2025-06-05,2025-06-18,94551
Unknown,1.0,False,False,One,False,ContraCosta,0.0,0.07,3050.0,3050.0,Radius Agent Realty,Ryan,BMLS-159535607,2256.0,2256 48Th Ave,Oakland,1926.0,False,Tom,886.0,37.77711575,-122.20414,Oakland,1.0,540000.0,2025-06-30,Residential,Closed,0.0,SingleFamilyResidence,Alameda,2.0,CA,2025-06-04,2025-06-30,94601
LCCLR - Kelseyville Riviera,2.0,False,False,Two,False,LakeCounty,2.0,0.37,16117.0,16117.0,RE/MAX Gold Lake County,Faylen,LCfmcmurray,5438.0,5438 Olympia Drive,Kelseyville,2024.0,False,Silva,2800.0,38.948962,-122.722192,LakeCounty,3.0,575000.0,2025-06-25,Residential,Closed,2.0,SingleFamilyResidence,Lake,3.0,CA,2025-06-04,2025-06-25,95451
92111 - Linda Vista,1.0,False,False,One,False,SanDiego,1.0,0.1263,5500.0,5500.0,Keller Williams Realty,Maria,SAND-703987,3271.0,3271 Atlas St,San Diego,1958.0,False,Gaughan,1112.0,32.80403276,-117.15799559,SanDiego,2.0,810000.0,2025-06-04,Residential,Closed,2.0,SingleFamilyResidence,San Diego,3.0,CA,2025-06-04,2025-06-04,92111
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.2973,12951.0,12951.0,Green Valley Realty USA,Lihong,ML5082903,49.0,49 Los Altos Avenue,Los Altos,1971.0,False,Zhong,2196.0,37.38227514,-122.12046538,Mlslistings,3.0,5050000.0,2025-06-24,Residential,Closed,2.0,SingleFamilyResidence,Santa Clara,3.0,CA,2025-06-06,2025-06-24,94022
LOMP - Lompoc,1.0,False,False,One,False,Mrmls,2.0,0.23,10019.0,10019.0,NONMEMBER MRML,General,NONMEMBER,312.0,312 Crystal Circle,Lompoc,1989.0,False,NONMEMBER,1841.0,34.661894000000004,-120.454514,PismoCoast,2.0,705500.0,2025-06-27,Residential,Closed,2.0,SingleFamilyResidence,Santa Barbara,4.0,CA,2025-06-05,2025-06-27,93436
Unknown,1.0,False,False,One,False,Oakland,2.0,0.1221,5320.0,5320.0,TIMELY REALTY,Trung,CCBE-R01513848,15373.0,15373 Inverness St,San Leandro,1955.0,False,Bui,1337.0,37.68220225,-122.15273177,BayEast,2.0,765000.0,2025-06-27,Residential,Closed,2.0,SingleFamilyResidence,Alameda,4.0,CA,2025-06-13,2025-06-27,94579
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.1414,6160.0,6160.0,Compass,Gretchen,ML307201,827.0,827 Walnut Avenue,Burlingame,1921.0,False,Swall,2809.0,37.57951916,-122.36027522,Mlslistings,3.0,4550000.0,2025-06-23,Residential,Closed,2.0,SingleFamilyResidence,San Mateo,3.0,CA,2025-06-07,2025-06-23,94010
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,0.0,0.2787,12140.0,12140.0,Sotheby's International Realty,Elizabeth,ML5103600,19.0,19 Paso Cresta,Carmel Valley,1929.0,False,VanCleave,1806.0,36.47776185,-121.73432152,Mlslistings,3.0,1525000.0,2025-06-27,Residential,Closed,0.0,SingleFamilyResidence,Monterey,3.0,CA,2025-06-05,2025-06-27,93924
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.1056,4600.0,4600.0,Redfin,Jeline,ML5100614,849.0,849 Minnesota,San Jose,1931.0,False,Gonzaga,1217.0,37.30687295,-121.89240958,Mlslistings,2.0,1618000.0,2025-06-27,Residential,Closed,2.0,SingleFamilyResidence,Santa Clara,2.0,CA,2025-06-11,2025-06-27,95125
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.2044,8904.0,8904.0,The Agency,Shilpa,ML5091846,807.0,807 Blanchard Way,Sunnyvale,1968.0,False,Merchant,2365.0,37.35030214,-122.04670284,Mlslistings,3.0,3250000.0,2025-06-27,Residential,Closed,2.0,SingleFamilyResidence,Santa Clara,4.0,CA,2025-06-13,2025-06-27,94087
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.3198,13932.0,13932.0,Christie's International Real Estate Sereno,Angela,ML5100228,1320.0,1320 Oakhurst Avenue,Los Altos,2009.0,False,Langone,3414.0,37.35898236,-122.08387899,Mlslistings,4.0,6211320.0,2025-06-30,Residential,Closed,5.0,SingleFamilyResidence,Santa Clara,5.0,CA,2025-06-11,2025-06-30,94024
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,3.0,0.3977,17325.0,17325.0,Paymon Real Estate Group,Paymon,ML137501,20904.0,20904 Prospect Road,Saratoga,1900.0,False,Ghafouri,3525.0,37.29340929,-122.03950771,Mlslistings,4.0,3800000.0,2025-06-04,Residential,Closed,6.0,SingleFamilyResidence,Santa Clara,4.0,CA,2025-06-04,2025-06-04,95070
Unknown,1.0,False,False,One,False,Delta,2.0,0.23,10019.0,10019.0,Heritage REI Inc.,Annmarie,CCBE-R01898810,1788.0,1788 Dakota Lane,Concord,1956.0,False,Barajas,1316.0,37.97648908,-122.0116696,ContraCosta,2.0,865000.0,2025-06-24,Residential,Closed,2.0,SingleFamilyResidence,Contra Costa,3.0,CA,2025-06-10,2025-06-24,94519
C13 - Palms - Mar Vista,2.0,False,False,Two,False,BeverlyHillsGreaterLa,2.0,0.1309,5702.0,5702.0,Compass,Laci,CLW-C126465,12612.0,12612 Everglade Street,Los Angeles,2025.0,False,Buller,3836.0,34.010971999999995,-118.443455,BeverlyHillsGreaterLa,6.0,4000000.0,2025-06-03,Residential,Closed,4.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-02-17,2025-06-03,90066
680 - Mount Washington,2.0,False,False,Two,False,OutOfAreaBoard,2.0,0.3875,16879.0,16879.0,Backbeat Homes,Jennifer,CLW-C133028,1200.0,1200 W Avenue 37,Los Angeles,1961.0,False,Mosbaugh,3524.0,34.09975,-118.22316,BeverlyHillsGreaterLa,3.0,2700000.0,2025-06-03,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-06-03,2025-06-03,90065
WHLL - Woodland Hills,1.0,False,False,One,False,Conejo,2.0,0.1784,7769.0,7769.0,RE/MAX ONE,Gary,VCR-C159096172,6234.0,6234 Jackie Avenue,Woodland Hills,1959.0,False,Jacobs,1657.0,34.182761,-118.63692,Southland,3.0,1370000.0,2025-06-27,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-06-12,2025-06-27,91367
VC43 - Las Posas Estates,1.0,False,False,One,False,Unknown,2.0,0.18,7840.0,7840.0,eXp Realty of Greater Los Angeles Inc.,Brenda,VCR-C159095234,1084.0,1084 E Pinehurst Place,Camarillo,1968.0,False,Haugen,1879.0,34.226126,-119.05508600000002,VenturaCoastal,2.0,914000.0,2025-06-24,Residential,Closed,2.0,SingleFamilyResidence,Ventura,4.0,CA,2025-06-10,2025-06-24,93010
687 - Pomona,1.0,False,False,One,False,Southland,2.0,0.1901,8280.0,8280.0,NextHome Real Estate Rockstars,Taylor,SR207096966,259.0,259 Sherwood Place,Pomona,1947.0,False,Kellstrom,1329.0,34.081495000000004,-117.755654,Southland,2.0,550000.0,2025-06-06,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-06-04,2025-06-06,91768
69 - Santa Ana South of First,1.0,False,False,One,False,OrangeCounty,2.0,0.155,6750.0,6750.0,RE/MAX TerraSol,Richard RJ,SGREERJ,1207.0,1207 S Van Ness Avenue,Santa Ana,1926.0,False,Green,1465.0,33.7324,-117.873128,OrangeCounty,2.0,750000.0,2025-06-26,Residential,Closed,2.0,SingleFamilyResidence,Orange,4.0,CA,2025-06-04,2025-06-26,92707
92115 - San Diego,1.0,False,False,One,False,SanDiego,2.0,0.1148,5000.0,5000.0,"eXp Realty of California, Inc.",James,SAND-642278,4779.0,4779 62Nd St,San Diego,1955.0,False,Goulart,1038.0,32.76555654,-117.06479487,SanDiego,1.0,810000.0,2025-06-03,Residential,Closed,6.0,SingleFamilyResidence,San Diego,2.0,CA,2025-05-12,2025-06-03,92115
SRCAR - Southwest Riverside County,1.0,False,False,One,False,Downey,1.0,0.1,4356.0,4356.0,Real Estate Xperts,Maribel,YMEMBMAR,25717.0,25717 Leah Lane,Menifee,1983.0,False,Membreno,823.0,33.720071000000004,-117.211237,SouthwestRiversideCounty,1.0,405000.0,2025-06-27,Residential,Closed,1.0,SingleFamilyResidence,Riverside,2.0,CA,2025-06-08,2025-06-27,92586
DC531 - Central East,1.0,False,False,One,False,InlandValleys,2.0,0.4362,19000.0,19000.0,Lakeside Real Estate Inc.,RICHARD,ilederic,7387.0,7387 Aster Avenue,Yucca Valley,1978.0,False,LEDEZMA,1420.0,34.118533,-116.420993,InlandValleys,2.0,230000.0,2025-06-13,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,2.0,CA,2025-06-06,2025-06-13,92284
MRBY - Morro Bay,1.0,False,False,One,False,NorthSanLuisObispo,0.0,0.0551,2400.0,2400.0,Oak Shores Realty,Patrick,PRMCCANDLESSP,480.0,480 Mindoro Street,Morro Bay,1968.0,False,McCandless,1225.0,35.401493,-120.860878,NorthSanLuisObispo,2.0,790000.0,2025-06-23,Residential,Closed,3.0,SingleFamilyResidence,San Luis Obispo,2.0,CA,2025-06-09,2025-06-23,93442
610 - Burbank,1.0,False,False,One,False,Burbank,1.0,0.1538,6701.0,6701.0,Real Brokerage Technologies,Valene,BB41579,620.0,620 N Maple Street,Burbank,1939.0,False,Sarkissian,1767.0,34.160844,-118.34676,Southland,2.0,1620000.0,2025-06-27,Residential,Closed,1.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-06-10,2025-06-27,91505
C36 - Metropolitan Southwest,1.0,False,False,One,False,OutOfAreaBoard,2.0,0.1607,7002.0,7002.0,Coldwell Banker Realty,Philomena,CLW-X75984,12226.0,12226 Berendo Avenue,Los Angeles,1955.0,False,Agege,1173.0,33.921358000000005,-118.293746,BeverlyHillsGreaterLa,2.0,520000.0,2025-06-27,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-29,2025-06-27,90044
PORA - Porter Ranch,2.0,False,False,Two,False,Burbank,3.0,0.1317,5736.0,5736.0,Redfin Corporation,Alin,BB41849,11226.0,11226 Ravenna Lane,Porter Ranch,2002.0,False,Glogovicean,2513.0,34.275434999999995,-118.584533,Southland,3.0,1410000.0,2025-06-24,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-06-10,2025-06-24,91326
92078 - San Marcos,1.0,False,False,One,False,SanDiego,2.0,0.24,10454.4,0.24,Compass,Ilana,SAND-676438,1721.0,1721 Burbury Way,San Marcos,2011.0,False,Huff,2410.0,33.094073,-117.211766,NorthSanDiegoCounty,3.0,1400000.0,2025-06-02,Residential,Closed,2.0,SingleFamilyResidence,San Diego,3.0,CA,2025-03-04,2025-06-02,92078
Unknown,1.0,False,False,One,False,ContraCosta,2.0,0.1837,8000.0,8000.0,Exp Realty of California Inc.,Melody,CCBE-159523365,503.0,503 Vine Hill Way,Martinez,1971.0,False,Kleoni,1716.0,37.9873518,-122.0968136,ContraCosta,2.0,1068000.0,2025-06-20,Residential,Closed,2.0,SingleFamilyResidence,Contra Costa,3.0,CA,2025-06-10,2025-06-20,94553
647 - Pasadena (SW),1.0,False,False,One,False,PasadenaFoothills,2.0,0.398,17335.0,17335.0,The Agency,Rita,p320,1050.0,1050 S Arroyo Boulevard,Pasadena,1936.0,False,Whitney,4174.0,34.128853,-118.163304,PasadenaFoothills,6.0,4200000.0,2025-06-27,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-06-17,2025-06-27,91105
Unknown,1.0,False,False,One,False,ContraCosta,2.0,0.5234,22800.0,22800.0,Dudum Real Estate Group,Sherry,CCBE-159508614,3190.0,3190 Bavarian Ln,Lafayette,1976.0,False,Hutchens,2334.0,37.86026262,-122.09797853,ContraCosta,2.0,2200000.0,2025-06-16,Residential,Closed,2.0,SingleFamilyResidence,Contra Costa,4.0,CA,2025-06-05,2025-06-16,94549
92103 - Mission Hills,2.0,False,False,Two,False,SanDiego,1.0,0.0885,3856.0,3856.0,Redfin,Ricardo,SAND-708469,1440.0,1440 Van Buren Ave,San Diego,1929.0,False,Medina,1688.0,32.75555721,-117.15022154,SanDiego,3.0,1660000.0,2025-06-25,Residential,Closed,2.0,SingleFamilyResidence,San Diego,3.0,CA,2025-06-04,2025-06-25,92103
91910 - Chula Vista,1.0,False,False,One,False,SanDiego,0.0,0.3857,16800.0,16800.0,Coldwell Banker West,Shirley,SAND-680018,370.0,370 Hilltop Dr.,Chula Vista,1948.0,False,Smith,2236.0,32.64167887,-117.06855599,SanDiego,3.0,850000.0,2025-06-18,Residential,Closed,4.0,SingleFamilyResidence,San Diego,4.0,CA,2025-06-10,2025-06-18,91910
Unknown,1.0,False,False,One,False,OutOfAreaBoard,2.0,0.2659,11584.0,11584.0,Out of Area,Out of Area,OUTAREA,2117.0,2117 E Cameron Ave,West Covina,1969.0,False,Out of Area,2190.0,34.06134816,-117.90053735,SanDiego,2.0,900000.0,2025-06-23,Residential,Closed,6.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-06-10,2025-06-23,91791
LNLAK - Lake Area,2.0,False,False,Two,False,Laguna,3.0,0.157,6840.0,6840.0,Pursuit Brokerage,Austin,LYBARAUS,23982.0,23982 Cormorant Lane,Laguna Niguel,1979.0,False,Ybarra,3283.0,33.54258,-117.71141,OrangeCounty,3.0,2600000.0,2025-06-20,Residential,Closed,3.0,SingleFamilyResidence,Orange,4.0,CA,2025-06-05,2025-06-20,92677
267 - Loma Linda,1.0,False,False,One,False,TheInlandGateway,2.0,0.1947,8480.0,8480.0,Century 21 Masters,Dolce,KIBARDOL,11454.0,11454 Richmont Road,Loma Linda,1968.0,False,Ibarra,1749.0,34.045727,-117.256326,OutOfAreaBoard,2.0,710000.0,2025-06-27,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-06-11,2025-06-27,92354
314 - Indio South of East Valley,1.0,False,False,Unknown,False,CaliforniaDesert,3.0,0.69,30056.0,30056.0,Desert Sotheby's International Realty,Joe,CDAR-D77272,80970.0,80970 Rockhurst Drive,Indio,2013.0,False,Sidoti,3586.0,33.690036,-116.251608,CaliforniaDesert,5.0,1395000.0,2025-06-04,Residential,Closed,6.0,SingleFamilyResidence,Riverside,4.0,CA,2025-06-04,2025-06-04,92201
Unknown,1.0,False,False,One,False,ContraCosta,2.0,0.1419,6180.0,6180.0,Compass,Susan,CCBE-159503385,610.0,610 Los Robles Court,Danville,1978.0,False,Rubin,2137.0,37.79290023,-121.96083791,BayEast,3.0,1850000.0,2025-06-20,Residential,Closed,4.0,SingleFamilyResidence,Contra Costa,4.0,CA,2025-06-06,2025-06-20,94526
SRCAR - Southwest Riverside County,2.0,False,False,Two,False,CitrusValley,2.0,0.16,6970.0,6970.0,RE/MAX TIME REALTY,Margarita,C31962,31025.0,31025 Hidden Lake Road,Murrieta,2003.0,False,Junak,2180.0,33.563347,-117.118078,CitrusValley,3.0,625000.0,2025-06-24,Residential,Closed,2.0,SingleFamilyResidence,Riverside,4.0,CA,2025-06-11,2025-06-24,92563
313 - La Quinta South of HWY 111,1.0,False,False,One,False,CaliforniaDesert,3.0,0.54,23522.0,23522.0,Compass,Valery,CDAR-D24260,53739.0,53739 Via Palacio,La Quinta,2023.0,False,Neuman,6144.0,33.658473,-116.266351,CaliforniaDesert,7.0,7825000.0,2025-06-04,Residential,Closed,3.0,SingleFamilyResidence,Riverside,6.0,CA,2025-06-04,2025-06-04,92253
15 - West Huntington Beach,1.0,False,False,ThreeOrMore,False,OrangeCounty,2.0,0.0717,3125.0,3125.0,Coldwell Banker Realty,Garrett,SWESTGAR,117.0,117 Alabama Street,Huntington Beach,1999.0,False,Weston,2466.0,33.658204,-117.996653,OrangeCounty,4.0,2399999.0,2025-06-23,Residential,Closed,2.0,SingleFamilyResidence,Orange,4.0,CA,2025-06-07,2025-06-23,92648
92122 - University City,1.0,False,False,One,False,SanDiego,1.0,0.287,12500.0,12500.0,"eXp Realty of Southern California, Inc.",Caroline,SAND-674170,6737.0,6737 Lipmann St,San Diego,1971.0,False,Rander,1211.0,32.85646781,-117.19838813,SanDiego,2.0,1220000.0,2025-06-27,Residential,Closed,2.0,SingleFamilyResidence,San Diego,3.0,CA,2025-06-05,2025-06-27,92122
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,1.0,43560.0,43560.0,"Sanjeev Dixit, Broker",Sanjeev,ML140700,2957.0,2957 Alexis Drive,Palo Alto,1967.0,False,Dixit,2868.0,37.37702866,-122.17044929,Mlslistings,3.0,4488000.0,2025-06-20,Residential,Closed,2.0,SingleFamilyResidence,Santa Clara,4.0,CA,2025-06-11,2025-06-20,94304
688 - Rancho Cucamonga,1.0,False,False,One,False,CitrusValley,2.0,0.1768,7700.0,7700.0,KELLER WILLIAMS REALTY,Janette,CV40602,7879.0,7879 Camino Predera,Rancho Cucamonga,1963.0,False,Skinner,1190.0,34.111006,-117.613777,OrangeCounty,2.0,710000.0,2025-06-26,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,3.0,CA,2025-06-09,2025-06-26,91730
92011 - Carlsbad,2.0,False,False,Two,False,PacificSouthwest,3.0,0.1913,8335.0,8335.0,Compass,Armand,SAND-813695,6906.0,6906 Blue Orchid Ln,Carlsbad,1993.0,False,Marchand,3321.0,33.10531655,-117.2709996,SanDiego,4.0,2050000.0,2025-06-30,Residential,Closed,7.0,SingleFamilyResidence,San Diego,5.0,CA,2025-06-09,2025-06-30,92011
VC31 - Oxnard - Northwest,1.0,False,False,One,False,VenturaCoastal,2.0,0.19,8276.0,8276.0,Oasis Real Estate,Juan Carlos,v211506579,805.0,805 Carty Drive,Oxnard,1948.0,False,Guerrero,2641.0,34.210049,-119.183165,VenturaCoastal,2.0,850000.0,2025-06-03,Residential,Closed,2.0,SingleFamilyResidence,Ventura,3.0,CA,2025-06-03,2025-06-03,93030
92021 - El Cajon,1.0,False,False,One,False,SanDiego,2.0,0.1837,8000.0,8000.0,"LPT Realty,Inc",Zap,SAND-675686,817.0,817 Arboleda Rd,El Cajon,1958.0,False,Martin,1265.0,32.82475538,-116.95054198,SanDiego,2.0,625000.0,2025-06-27,Residential,Closed,4.0,SingleFamilyResidence,San Diego,3.0,CA,2025-06-13,2025-06-27,92021
608 - Baldwin Pk/Irwindale,1.0,False,False,One,False,CitrusValley,2.0,0.4116,17931.0,17931.0,RE/MAX OLYMPIC,Judith,C17084,3759.0,3759 Monterey Avenue,Baldwin Park,1920.0,False,Paez Mata,1158.0,34.08055,-117.976796,CitrusValley,1.0,1125000.0,2025-06-26,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-06-11,2025-06-26,91706
26 - Lakewood East,1.0,False,False,One,False,PacificWest,2.0,0.1469,6399.0,6399.0,Keller Williams Realty,Susanne,PSDARCY,20625.0,20625 Wardham Avenue,Lakewood,1960.0,False,D'Arcy,1290.0,33.842674,-118.065383,WestSanGabrielValley,2.0,910000.0,2025-06-30,Residential,Closed,4.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-06-11,2025-06-30,90715
